psfMag_u0,psfMag_g0,psfMag_r0,psfMag_i0,psfMag_z0,fiberMag_u0,fiberMag_g0,fiberMag_r0,fiberMag_i0,fiberMag_z0,fiber2Mag_u0,fiber2Mag_g0,fiber2Mag_r0,fiber2Mag_i0,fiber2Mag_z0,petroMag_u0,petroMag_g0,petroMag_r0,petroMag_i0,petroMag_z0,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,q_u,q_g,q_r,q_i,q_z,u_u,u_g,u_r,u_i,u_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVMag_u0,deVMag_g0,deVMag_r0,deVMag_i0,deVMag_z0,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expMag_u0,expMag_g0,expMag_r0,expMag_i0,expMag_z0,cModelMag_u0,cModelMag_g0,cModelMag_r0,cModelMag_i0,cModelMag_z0,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z
20.7473,19.166729999999998,18.48386,18.333920000000003,18.11544,20.1692,18.51998,17.81298,17.48341,17.24076,20.93988,19.288339999999998,18.57996,18.25153,18.00566,17.96679,16.3791,15.664229999999998,15.3233,15.072920000000002,8.519513,7.625041,7.688799,7.616759,7.805175,3.875482,3.576311,3.606732,3.6078690000000004,3.6104769999999995,9.53855,8.213255,8.223287,8.232626,7.944755000000001,-0.1952308,-0.140875,-0.1360247,-0.1385223,-0.1474891,-0.1704736,-0.10245919999999999,-0.1098913,-0.10305839999999998,-0.1117904,-0.3481137,-0.330941,-0.3302947,-0.3329466,-0.3520888,-0.5137710999999999,-0.3997719,-0.41153729999999994,-0.4149326,-0.4089207,97.13093,92.38447,92.27721,93.71418,98.60809,2.165624,2.237332,2.247441,2.242721,2.236964,0.08384697,-0.02556051,0.01150062,-0.01985404,-0.1364692,-0.08578409,-0.03929625,0.02547871,-0.05838577,0.07112204,2.5392509999999997,2.2347580000000002,2.099248,1.601977,1.489161,2.099766,2.0985970000000003,2.096236,2.169397,2.213192,13.156179999999999,9.964797,9.658924,10.37562,12.318060000000001,0.474983,0.5633661999999999,0.5512288000000001,0.5632543000000001,0.5279833,17.4405,15.986329999999999,15.325879999999998,14.92932,14.522029999999999,4.838712,4.449259,4.483135,4.500223,4.610631,0.4649634,0.5547338,0.5452254,0.5448871999999999,0.5362988000000001,18.030829999999998,16.38229,15.669770000000002,15.34181,15.05451,17.96921,16.38229,15.663429999999998,15.3321,15.040970000000002,27.09924,145.6055,328.457,492.2778,670.1433,0.08083183,0.0,0.0157192,0.01943554,0.01981762,49.50281729445229,41.2990947963276,18.041079999999997,16.38127,15.66976,15.3451,15.073520000000002
19.07708,17.732229999999998,17.2917,17.165779999999998,17.06707,19.26332,17.86828,17.37497,17.21968,17.1748,19.78612,18.39759,17.90444,17.74942,17.70402,18.94085,17.535220000000002,17.04113,16.8773,16.84384,1.517692,1.336319,1.280817,1.230218,1.278924,0.7545672,0.666738,0.6216103000000001,0.5979679,0.644437,1.724995,1.4375799999999999,1.384016,1.373804,1.3749149999999999,0.19759200000000002,0.161165,0.13481579999999999,0.1084836,0.08594671,0.1186387,0.1239997,0.12324410000000001,0.12859980000000001,0.007913696,0.46766309999999994,0.3939008,0.3378251,0.22686370000000003,0.22117379999999998,0.2635528,0.3662397,0.3623829,0.36861700000000003,0.1077723,5.243484,3.856676,3.186068,2.484334,3.170419,1.983646,2.083472,2.143207,2.274276,2.203799,0.29420599999999997,0.02748561,-0.013661000000000001,-0.1589606,-0.1466346,0.10737719999999999,0.1287116,0.1691426,0.1141385,-0.1598878,3.297701,2.169625,1.7062950000000001,1.392636,1.843229,2.085266,2.125818,2.112704,2.045713,2.145676,0.3886295,0.365588,0.360196,0.3663757,0.3906259,0.05,0.05,0.05,0.05828875,0.1013104,18.84789,17.47813,16.99328,16.85185,16.7647,0.5225238,0.5083378,0.5109066,0.5225674,0.4918451,0.05493147,0.05,0.06590094,0.1726781,0.23030749999999997,18.85908,17.47919,17.00014,16.86184,16.785729999999997,18.85908,17.47919,16.99585,16.853360000000002,16.76778,14.41185,60.70916999999999,111.8038,141.2034,154.9273,0.0,0.0,0.6247469,0.8474197,0.8520834,49.822002444993,41.5762271268554,18.863039999999998,17.47961,17.00014,16.86644,16.79126
20.04926,18.093339999999998,17.31219,17.17202,16.8693,20.20823,18.10318,17.26576,16.95819,16.76507,20.73218,18.64472,17.810660000000002,17.50751,17.309929999999998,19.86251,17.74155,16.893829999999998,16.579710000000002,16.38873,1.541952,1.360583,1.369866,1.2775219999999998,1.330013,0.7371856,0.7208405,0.7143255000000001,0.6786760000000001,0.715105,1.631769,1.4229209999999999,1.437137,1.371612,1.443755,0.06367201,0.09500099,0.09960103,0.1155401,0.09883614,0.1881953,0.24129720000000002,0.215452,0.23871230000000002,0.1610324,0.2194225,0.1923818,0.1980848,0.1687507,0.17558320000000002,0.4865747,0.5629881,0.5867985,0.6162763000000001,0.45730070000000006,4.950262,4.97063,4.812322,4.4965269999999995,4.747052,1.9812310000000002,1.9240130000000002,1.960716,1.952519,1.8796419999999998,0.292031,0.02880008,0.004933935,-0.205384,-0.161598,0.09325519,0.1218535,0.1861605,0.11209460000000002,-0.11720919999999999,3.164597,2.189186,1.9355040000000001,1.371788,1.8955119999999999,2.0739419999999997,2.115815,2.082187,2.0815740000000003,2.11762,0.4560299,0.4102053,0.40933909999999996,0.47304540000000006,0.5359919,0.05,0.09997062,0.10871800000000001,0.17777220000000002,0.20526170000000002,19.80586,17.74308,16.8965,16.6081,16.41037,0.5403915,0.5881441,0.6007394,0.6284189,0.6007659000000001,0.05,0.05,0.09310712,0.1964298,0.22056929999999997,19.82862,17.71867,16.86538,16.56726,16.4123,19.82862,17.71867,16.86538,16.56726,16.4123,4.438957,48.2942,126.6658,187.9425,235.3409,0.0,0.0,0.0,0.0,0.0,50.296254082900106,41.298821003556,19.80526,17.714979999999997,16.86538,16.58012,16.424770000000002
21.07358,19.0418,18.146520000000002,17.812829999999998,17.44264,20.75359,18.73713,17.833389999999998,17.39923,17.06024,21.41669,19.38344,18.47634,18.04315,17.70317,19.23555,17.472579999999997,16.63211,16.222279999999998,15.91363,43.767179999999996,5.26294,4.238714,4.075486,4.024968,2.784842,2.067502,1.9176279999999999,1.842026,1.788352,7.4911509999999994,6.211942,5.980476,5.776962,5.332674,0.05879953,-0.0076362190000000005,0.00937698,0.003097204,-0.0006573497,-0.05683463,-0.006724723,-0.000848517,-0.006665956,-0.001294094,-0.19293329999999997,-0.02133756,0.02275836,0.01907982,-0.001809702,-0.07151462,-0.0037779590000000004,-0.02133663,-0.02707223,-0.04723578,13.8835,9.922717,9.436301,8.190799,8.233158,2.231421,2.364951,2.374182,2.376148,2.387524,0.11279249999999999,-0.05413427,0.0395744,0.001747839,-0.1281704,-0.1144048,-0.05316183,0.04232343,-0.07333922,0.04603799,2.342029,2.0062759999999997,1.949777,1.4677790000000002,1.539018,2.107726,2.1065270000000003,2.084289,2.229619,2.200125,5.956681,2.614446,2.301075,2.1756740000000003,2.151704,0.8691165000000001,0.984964,0.9730610999999999,0.9773348,0.9326021999999999,18.7037,17.30977,16.488220000000002,16.08904,15.77165,1.506441,1.3016219999999998,1.282894,1.248469,1.202164,0.8876765,0.9987761000000001,0.9817634,0.9740610000000001,0.9153720999999999,19.69569,17.79074,16.90411,16.48711,16.17667,18.7037,17.30977,16.488220000000002,16.10204,15.788520000000002,9.864811999999999,61.45316,154.5171,245.8182,351.3535,1.0,1.0,1.0,0.9612209999999999,0.9504826,50.4419213324036,40.7602446870635,19.38632,17.3796,16.488220000000002,16.05537,15.711429999999998
23.09336,19.71077,18.32005,17.85089,17.4944,22.27758,19.793,18.35131,17.83942,17.459410000000002,22.8297,20.420289999999998,18.98245,18.46989,18.08241,23.9191,18.831770000000002,17.16831,16.69375,16.37833,2.970268,3.721178,4.563269999999999,4.248392,3.971964,-9999.0,1.679662,2.008756,1.8869639999999999,1.811388,-9999.0,3.795254,5.987698,5.852253,5.294109,-0.22900679999999998,-0.01278873,0.003091538,-0.0390893,0.02108024,0.03226352,-0.04559036,-0.02737908,-0.0101888,-0.03134203,1.8292650000000001,0.01842214,-0.01013784,-0.02621216,-0.07727204,-0.5735802,0.0056735380000000005,-0.01085808,0.01179675,-0.01501519,-0.5975689000000001,13.448879999999999,12.22406,9.995389999999999,8.886819000000001,-0.4582651,2.354787,2.328627,2.334859,2.352334,-0.02611921,-0.05380569,-0.01260421,-0.03221153,-0.11864269999999999,0.09796278,0.01371908,0.1327838,0.1556934,0.08877055,4.67236,4.455704,3.770137,2.961875,2.8829380000000002,2.079291,2.101048,2.088311,2.106751,2.11587,5.9702119999999993e-05,1.6781979999999999,2.159062,1.8610240000000002,1.624287,0.2790758,0.8939746,0.8841754999999999,0.8817985,0.9444662,23.19034,18.69041,17.07241,16.62506,16.326970000000003,0.0013183510000000002,1.181684,1.2411450000000002,1.1728120000000002,0.9893655000000001,0.2983788,0.9240482,0.9201178,0.8856876,0.9286813,23.19032,18.93704,17.43901,16.96185,16.672279999999997,23.19034,18.73905,17.07241,16.62506,16.326970000000003,0.07768247,16.88876,88.68388,151.5866,219.3284,1.0,0.7843840999999999,1.0,1.0,1.0,49.4250721764716,41.115624950755894,22.86076,18.55401,17.07238,16.550629999999998,16.1852
20.03592,19.26701,18.77135,18.44302,18.17599,19.80234,18.76245,18.27437,17.91421,17.78856,20.50238,19.47909,18.97866,18.60305,18.47139,18.7895,17.58925,17.115820000000003,16.816489999999998,16.70363,3.454619,3.738726,3.750582,3.570931,3.56271,1.6282709999999998,1.7884419999999999,1.763893,1.673462,1.672987,3.020481,3.647218,3.838708,3.704546,3.785029,0.05854668,-0.001960069,-0.00640875,-0.009539721,-0.03343381,-0.010358,-0.009582311999999999,-0.002331564,-0.01885309,-0.01380337,0.1302751,0.008845516,-0.03099657,-0.04459216,-0.08840691,0.06810822,-0.004504287,-0.0008745147,-0.04201474,-0.01614248,22.78133,23.51778,20.595029999999998,16.82142,16.55811,2.1988790000000003,2.210815,2.260349,2.315597,2.33561,0.16286979999999998,-0.103719,-0.017784900000000003,-0.0830143,-0.1376616,0.08435069,0.13929629999999998,0.2015698,0.1027625,-0.1148001,3.132915,2.173318,1.99168,1.679746,2.014691,2.080805,2.1178619999999997,2.060727,2.13539,2.0973759999999997,2.725472,3.140269,2.8986169999999998,2.646532,2.646563,0.8647809999999999,0.9027523000000001,0.9687759,0.9407308000000001,0.9597056999999999,18.40094,17.23026,16.77798,16.50556,16.36332,1.548829,1.637167,1.55213,1.4783469999999999,1.441616,0.8873716999999999,0.9706253,0.9926961,0.9488455,0.9148583,18.70427,17.560389999999998,17.12125,16.83727,16.73864,18.70427,17.560389999999998,17.0853,16.749670000000002,16.60013,16.18891,56.18436,101.1354,145.5335,172.4374,0.0,0.0,0.09054812,0.2351482,0.3295013,49.335692437046795,41.6862404604867,18.66684,17.58606,17.12125,16.79007,16.651410000000002
19.95315,18.100270000000002,17.33251,17.07134,16.76491,19.51934,17.67537,16.85616,16.4824,16.17005,20.21707,18.36179,17.539460000000002,17.168029999999998,16.856170000000002,17.99699,16.1311,15.282110000000001,14.86315,14.63945,7.961956,6.595071000000001,6.935075,7.798296000000001,6.243364,3.1222830000000004,2.745123,2.860035,2.984759,2.6995880000000003,9.371505,8.847187,9.287412,9.658058,8.85568,-0.1974626,-0.1792935,-0.1719437,-0.1719884,-0.1698706,0.18447929999999998,0.155845,0.14539029999999997,0.14581629999999998,0.14883729999999998,-0.15354079999999998,-0.21678920000000002,-0.2040372,-0.2044342,-0.2024201,0.3057338,0.3527047,0.3379414,0.34081059999999996,0.3124429,21.36055,21.22039,19.95174,19.20415,18.20027,2.375432,2.365801,2.3793029999999997,2.402362,2.386542,0.08420083,-0.11108589999999999,-0.003964935,-0.03905598,-0.16235410000000003,0.12212970000000001,0.1567501,0.02045025,0.02570447,-0.04793165,2.563327,2.15959,2.015489,1.5445280000000001,1.478781,2.103424,2.089237,2.070838,2.174448,2.250563,6.497999999999999,5.7185239999999995,5.70495,5.609486,5.472057,0.47271320000000006,0.38976750000000004,0.38638520000000004,0.3966571,0.43107049999999997,17.72695,15.91482,15.10498,14.712729999999999,14.420760000000001,2.8088290000000002,3.074115,3.117849,3.141061,2.5726970000000002,0.47520029999999996,0.43743909999999997,0.43747939999999996,0.4322076,0.49239440000000007,18.29224,16.30162,15.48015,15.086139999999999,14.88995,17.78903,15.990779999999999,15.166310000000001,14.762039999999999,14.502239999999999,26.15594,175.3115,441.79,697.8522,961.8873,0.8630665999999999,0.7745462,0.8120314000000001,0.8474126000000001,0.7939638000000001,49.7268858637923,41.803038542961204,17.87831,15.917910000000001,15.104970000000002,14.707679999999998,14.42433
20.99853,18.932479999999998,18.09133,17.82619,17.37044,20.74736,18.76043,17.8319,17.42936,17.00561,21.377489999999998,19.386039999999998,18.45915,18.064,17.62377,19.44515,17.7854,16.86259,16.44841,16.09163,5.534753,3.3697199999999996,3.347236,3.3244620000000005,3.02104,2.204876,1.489771,1.451114,1.416315,1.318749,5.033947,4.4196,4.2671790000000005,4.294887,4.159794000000001,-0.07109087,-0.2111277,-0.1981923,-0.2028124,-0.1644469,0.01554501,0.12045910000000001,0.09968166,0.09752534,0.1033836,-0.2091636,-0.3889302,-0.3303807,-0.30703909999999995,-0.18429679999999998,0.05964037,0.2488545,0.2126687,0.1995606,0.1605662,8.176473,10.15435,8.740306,7.33098,6.38861,2.409056,2.31317,2.324832,2.33672,2.252606,-0.08991984,-0.14097590000000002,-0.04483349,-0.186666,-0.07499502,0.1125732,0.06440581,0.03578934,9.303663000000001e-06,0.01667072,1.9245849999999998,2.24518,1.7429029999999999,0.8372599000000001,1.337649,2.122394,2.106455,2.1729380000000003,2.133002,2.331673,3.008943,2.472698,2.3176349999999997,2.212752,1.8623060000000002,0.7070839,0.330546,0.35017909999999997,0.3777697,0.47240420000000005,19.28575,17.627660000000002,16.72464,16.3207,15.98901,1.536269,1.592061,1.5736569999999999,1.53436,1.1907729999999999,0.6043691,0.3966643,0.41698329999999995,0.4297427,0.5271235,19.8008,17.90639,16.9832,16.5811,16.28656,19.28575,17.64944,16.75076,16.34826,16.00425,8.480149,45.22741,124.5161,201.3804,299.4938,1.0,0.9123120000000001,0.8878339,0.8824875,0.9418294,50.6136396777001,41.9375401903305,19.67623,17.6482,16.72466,16.31113,15.94479
19.24247,17.3344,16.54795,16.314429999999998,15.97437,18.97993,17.12469,16.32069,15.92668,15.60774,19.64177,17.77456,16.96443,16.57092,16.24922,17.709970000000002,15.8513,15.05427,14.66305,14.37026,4.434468,4.700233,4.7568529999999996,4.633018,4.51754,2.143182,2.102073,2.079525,2.058468,2.000858,6.786760000000001,5.967279,5.944507,5.998989,5.8556870000000005,0.06285237,0.02292617,0.01626826,0.01418304,0.01511605,-0.01834357,0.01782775,0.01265512,0.01751116,0.01413201,0.15075329999999998,0.04805087,0.02879814,0.01810083,-0.01775525,-0.0009684499,0.06281598,0.02064169,0.05061325,0.01292176,13.32649,11.39141,9.592724,7.026733999999999,6.840981,2.406161,2.439927,2.438746,2.45424,2.444704,0.1036009,-0.02643426,-0.02441725,0.01407975,-0.17564129999999997,0.1301715,0.1016327,-0.02267046,0.06403115,-0.03490176,2.506335,2.3293220000000003,2.039847,1.318883,1.365027,2.092592,2.1024540000000003,2.094755,2.306895,2.33358,2.891954,2.483349,2.336183,2.342665,2.244385,0.8191113,0.9125719000000001,0.9166161,0.9224800999999999,0.9312468,17.54713,15.7182,14.94074,14.546629999999999,14.267479999999999,1.527751,1.900412,1.934595,1.9505119999999998,1.5553,0.832983,0.906049,0.9189947,0.9262722,0.9348488000000001,17.97694,15.977910000000001,15.17469,14.797260000000001,14.5893,17.586570000000002,15.744420000000002,14.95875,14.561029999999999,14.27752,37.99266,252.6162,623.3874,979.9838,1382.964,0.8908721,0.8878516,0.9151440999999999,0.9360794,0.9640986999999999,50.48952051807979,41.552193141835396,17.64526,15.74205,14.94075,14.5492,14.25087
21.375510000000002,19.25766,18.37013,17.87142,17.36055,21.00395,18.84812,17.77074,17.31105,16.9055,21.63918,19.517570000000003,18.44262,17.97381,17.557570000000002,18.67539,17.207279999999997,16.1589,15.764000000000001,15.45734,43.77022,8.40136,7.826227,7.099869,6.422019000000001,8.577036,3.2539849999999997,3.128787,2.931364,2.625122,14.372520000000002,10.110560000000001,10.43812,10.14383,9.375949,-0.10302850000000001,-0.01572793,-0.01682208,-0.01474682,0.001828014,0.2026415,0.006424745999999999,0.006966691999999999,0.006323972,0.00487799,0.1015392,-0.02049695,-0.002828057,0.02382526,6.946021e-05,0.6058231,0.03472606,0.03036162,0.03042611,0.05458043,19.76932,13.848720000000002,10.889330000000001,9.299776,9.360007000000001,2.187446,2.3549919999999998,2.3537619999999997,2.372111,2.366219,-0.03387892,-0.1480731,0.07902439,-0.2104599,-0.141731,0.03706555,0.01082188,-0.0001585752,-4.552125e-05,0.01103549,2.1963790000000003,1.99282,0.8076793000000001,0.8022515,1.450536,2.104063,2.115336,2.163903,2.157987,2.242543,17.1838,3.782225,3.4437699999999998,2.9687080000000003,2.6734970000000002,0.48930429999999997,0.9787021999999999,0.9662601000000001,0.9838538,0.9705178,18.24391,17.11368,16.1185,15.74363,15.4442,2.94734,1.61709,1.572616,1.524926,1.263357,0.45855340000000006,0.9949235999999999,0.9730322,0.9637439,0.9368152,19.67942,17.699379999999998,16.66929,16.24014,15.96195,18.24391,17.11368,16.1185,15.74363,15.4442,7.2684619999999995,57.875130000000006,181.7028,294.4086,432.9157,1.0,1.0,1.0,1.0,1.0,50.4891051545191,42.2059237262457,19.398889999999998,17.1827,16.118470000000002,15.66792,15.2816
20.63147,19.14051,18.44181,18.189529999999998,17.89682,20.2558,18.632189999999998,17.91668,17.59233,17.34633,20.97803,19.37511,18.65843,18.332829999999998,18.09121,18.49522,16.78934,16.091089999999998,15.76885,15.581010000000001,7.879055,6.8639529999999995,6.642811999999999,6.648548,6.611616000000001,3.0895189999999997,3.12079,3.073416,3.0706860000000002,2.879632,7.935117999999999,8.058044,7.978280000000001,8.067752,7.170103,0.31771370000000004,0.26052329999999996,0.2825511,0.28397659999999997,0.2620683,0.05593976,0.03844865,0.02448379,0.03131911,0.0379004,0.6407305999999999,0.6307735999999999,0.6422836,0.6470271,0.615444,0.1368529,0.1029655,0.09301094,0.10820910000000002,0.08748583,48.54995,55.265769999999996,54.71506,53.84576,52.920030000000004,2.208253,2.285739,2.276073,2.2823599999999997,2.268425,0.162426,-0.09497263,-0.04162835,-0.15889460000000002,-0.2834836,0.09043732,0.16044370000000002,0.19365220000000002,0.1590683,0.04128897,2.937242,2.500909,2.522545,2.266885,2.570119,2.067199,2.119976,2.067299,2.074427,2.036408,8.029441,7.96525,7.938932,7.9423770000000005,8.437828,0.42163950000000006,0.4499983,0.44999579999999995,0.4365669,0.43526809999999994,18.14619,16.45368,15.76472,15.46357,15.14579,3.642675,3.741333,3.7493190000000003,3.744351,3.627957,0.4001024,0.45299629999999996,0.4310377,0.42904899999999996,0.44075790000000004,18.61189,16.86645,16.1679,15.849620000000002,15.626320000000002,18.52701,16.76587,16.076520000000002,15.77297,15.54607,19.78094,108.1882,236.6841,342.8437,449.9372,0.1518265,0.20984410000000003,0.1952661,0.1713162,0.13779360000000002,49.979897820705006,41.1726324612579,18.560579999999998,16.87697,16.1679,15.848279999999999,15.607489999999999
21.2056,19.51454,18.812839999999998,18.57003,18.21323,20.76707,19.0292,18.26406,17.92465,17.628429999999998,21.52722,19.771910000000002,19.008,18.6658,18.3651,18.86046,16.8517,16.06876,15.804129999999999,15.52586,8.262569000000001,9.707714,9.616655,9.504288,9.19224,3.05836,4.111139,4.260545,3.9303779999999997,3.9582580000000003,4.9123529999999995,9.497564,10.22067,9.073400999999999,8.897656,0.002816813,0.08792499,0.08873782,0.08260347,0.08111009,0.05749797,0.07308364,0.07228331,0.07013789,0.07183751,0.2012453,0.2070939,0.2211949,0.1933425,0.2310083,0.2607585,0.3722362,0.3601384,0.3535596,0.3751397,105.3694,78.3502,73.06235,69.25111,73.36119000000001,2.262093,2.448156,2.4716709999999997,2.462615,2.497361,0.20270770000000002,-0.09052562,0.03588985,-0.09861372,-0.2203369,0.1261031,0.125318,0.1200132,0.12646210000000002,-0.03573619,2.887279,2.411058,2.3276529999999998,1.9192310000000001,2.1225970000000003,2.061893,2.1221229999999998,2.064364,2.084091,2.107344,12.321060000000001,11.118210000000001,10.79475,10.61867,11.88936,0.5487517,0.5880628999999999,0.5821082,0.5849363000000001,0.5500751,18.04271,16.37966,15.64985,15.33526,14.981679999999999,4.632191000000001,4.630014,4.759693,4.531781,4.2149209999999995,0.6498228,0.5925373,0.5852297,0.5915738,0.5976083999999999,18.51606,16.90302,16.13778,15.83135,15.622229999999998,18.51606,16.73409,15.96539,15.659720000000002,15.333160000000001,17.62914,89.0984,205.8947,301.2532,418.6496,0.0,0.2718125,0.3032749,0.2956855,0.3794514,50.14148082325279,41.2218467085331,18.53651,16.88585,16.13778,15.79561,15.51343
20.50624,18.72093,17.82667,17.525,17.19923,20.37231,18.46886,17.56435,17.17332,16.85979,20.985120000000002,19.105529999999998,18.20022,17.80535,17.49405,18.8362,17.16177,16.29025,15.97875,15.59821,68.30109,5.664124,4.9929879999999995,4.432696,4.737429,3.165509,2.2268939999999997,2.138918,1.914734,2.095308,8.749664,7.211564999999999,6.834992999999999,6.108205,7.001057,0.12348110000000001,-0.02764723,-0.01093919,-0.02079814,-0.01973802,-0.10357550000000001,0.01899152,0.01453903,0.01613627,0.02398651,0.3269684,-0.04939346,-0.01790853,-0.02319317,-0.06359941,-0.09446367,0.01649138,0.04568651,0.02649182,0.0752309,7.53936,8.80701,8.320276,6.4250110000000005,7.066341,2.426043,2.374892,2.380523,2.406428,2.3532040000000003,0.1502932,-0.05213882,0.01317969,0.01703775,-0.09814212,-0.09283964,-0.06300249,0.045729,-0.05646959,0.06752541,2.420503,2.109033,1.9764689999999998,1.444061,1.564201,2.087974,2.0997169999999996,2.0859400000000003,2.220395,2.201027,3.133581,2.474878,2.379963,2.0168,2.1795720000000003,0.9166464,0.906634,0.918919,0.9103094,0.9057946,18.83898,17.09789,16.21138,15.9281,15.568589999999999,1.254363,1.490321,1.5094530000000002,1.271493,1.211884,0.7279274,0.8849259,0.9080556000000001,0.9288968000000001,0.8797921000000001,19.5623,17.50354,16.59047,16.29348,16.00088,18.83898,17.09789,16.21138,15.9281,15.568589999999999,12.979280000000001,78.74554,205.3111,304.3232,443.2966,1.0,1.0,1.0,1.0,1.0,50.2187891416578,40.8218377553388,19.02238,17.11355,16.21135,15.84225,15.508370000000001
20.29166,18.41676,17.62554,17.4572,17.101760000000002,19.77432,17.9554,17.152,16.786089999999998,16.49429,20.51308,18.66633,17.86006,17.49621,17.20424,17.73893,15.810920000000001,15.03496,14.65121,14.450820000000002,8.942521000000001,11.220889999999999,11.21194,11.08504,10.27148,4.166183999999999,4.6812830000000005,4.595451000000001,4.645264,4.189173,12.40207,13.804470000000002,13.582279999999999,14.226289999999999,12.20624,0.07345191,0.04168379,0.039169999999999996,0.0437344,0.04303835,0.09359084,0.05294987,0.05636805,0.05928325,0.06182825,0.188184,0.06797623,0.07053448,0.07328599,0.05770045,0.2719402,0.26600440000000003,0.23959699999999998,0.2589629,0.2701568,46.062940000000005,39.53373,36.48621,35.336490000000005,34.79541,2.423274,2.475038,2.483574,2.489278,2.476153,0.11210550000000001,-0.05727332,-0.02390182,0.0131911,-0.1767848,0.1342185,0.1104399,-0.001725767,0.05271712,-0.05837478,2.613883,2.220931,2.060216,1.434525,1.545372,2.090764,2.104146,2.095848,2.233247,2.208209,9.422684,8.233171,7.7620070000000005,7.766291000000001,7.862285000000001,0.6631114,0.7288857,0.7337683,0.7383854000000001,0.6999340000000001,17.384610000000002,15.58009,14.83223,14.46011,14.190710000000001,3.655,4.288386,4.312716,4.3005580000000005,3.593926,0.6320177,0.6515731,0.6334029,0.6292959,0.6568441999999999,18.01065,16.057570000000002,15.266639999999999,14.899770000000002,14.72016,17.61639,15.689,14.92244,14.54795,14.30615,28.9793,186.4811,452.9668,701.7692,965.9716,0.561321,0.7317519,0.7582029,0.7666122,0.7386503000000001,50.537820243994595,41.4507774213165,17.50742,15.62185,14.832220000000001,14.46216,14.18263
20.32728,18.792370000000002,18.11019,17.96421,17.599429999999998,20.03608,18.32312,17.58278,17.23855,16.951810000000002,20.73868,19.03535,18.29103,17.952070000000003,17.66187,17.18241,15.64519,14.952929999999999,14.673689999999999,14.42065,2.969635,19.59597,18.86326,18.07568,16.7899,9.172614999999999,7.952796,7.4891380000000005,6.967319,6.721684,28.13155,22.365660000000002,21.41354,18.92178,19.056729999999998,-0.1456266,-0.1338373,-0.1383758,-0.1530975,-0.1588845,-0.01604943,-0.03466567,-0.03473406,-0.03784226,-0.04363718,-0.20114100000000001,-0.1465279,-0.1409101,-0.1153123,-0.1472905,-0.2004332,-0.2882985,-0.3102121,-0.31752759999999997,-0.3277074,71.83829,54.44765,50.84282,47.108509999999995,47.66507,2.430883,2.556463,2.559529,2.556059,2.559767,0.09842169,-0.06866978,0.01467344,-0.02116525,-0.1770856,0.1105895,0.10851559999999999,0.06198022,0.07164045,-0.05577359,2.823645,2.114589,1.8543450000000001,1.283028,1.459906,2.089513,2.100004,2.072364,2.375628,2.281654,16.29348,13.90001,13.04378,12.52263,12.132480000000001,0.6926279000000001,0.6922885,0.6960519000000001,0.6869424,0.6945555,16.93529,15.42191,14.749770000000002,14.45205,14.193760000000001,5.501981,6.8194490000000005,6.758992,6.703566,4.690840000000001,0.6796718,0.6311220999999999,0.6345844,0.6207595,0.6895409,17.703120000000002,15.95589,15.23495,14.913120000000001,14.84605,17.02384,15.466429999999999,14.796610000000001,14.498129999999998,14.22369,30.7152,160.2039,367.8791,546.8244,754.1055,0.8455133,0.8965877,0.8828463,0.8799243,0.9397834999999999,49.6969855145771,41.980612044694794,17.13249,15.469879999999998,14.74978,14.41124,14.12851
