objID,ra,dec
1237680316058304809,17.3222786912551,32.6113067842491
1237680315521499274,17.4283861923859,32.2774815199814
1237680315521499274,17.4283861923859,32.2774815199814
1237680315521499270,17.4169914585655,32.2316976112168
1237680316058304582,17.3351327779267,32.7228557772865
1237680316057976960,16.3965321005214,32.797349726342304
1237680316057976960,16.3965321005214,32.797349726342304
1237680316057911397,16.261198546387998,32.6496824263056
1237680314984431936,16.9464996619807,31.8490141624752
1237680314984562979,17.2327400522903,31.8703490189259
1237680311772643343,17.699021440246998,32.477184565581105
1237680311235707173,17.5993082393946,32.0603514455749
1237680316594848041,16.4865893906858,33.068799773649204
1237680312308924770,16.2321209060769,32.9473640542281
1237680310698508551,16.6174222662614,31.6823873514345
1237680316594913449,16.628849609797598,33.1527486514013
1237680314984169638,16.120702308213698,31.956652476318602
1237680311235182738,16.036119802931598,32.0396665436381
1237680312308859194,16.0931532984657,32.868066651071
1237680315521630315,17.716471929138102,32.102603746050896
1237680315521630342,17.7338211281102,32.128052182233404
1237680478199152963,16.039200159645098,31.921291469538602
1237680310698312012,16.1439459759067,31.7924758780187
1237678892277170241,16.5027387499135,33.276020410592
1237678892277367333,17.1070431817034,33.308265989198496
1237678806382018837,17.0381452812375,33.3811387279893
1237678806920462613,21.4807519791277,33.4372902488792
1237666214614794639,20.4202617073823,32.5694802876357
1237666215152189969,20.183752501731,33.8017520930154
1237678893352157469,20.05264317571569,33.782586162448
1237661055281725886,49.7712214287967,41.470204476837104
1237661059574595780,50.5828459174039,41.2553051926024
1237661060111467492,50.875648510284215,41.5657981518931
1237661083199537291,50.366149968117504,40.8722375517557
1237661056355729567,50.909961133267096,41.8388566258744
