#Table1
objID,objID1,type,clean,probPSF,insideMask,flags,rowc,colc,rowv,colv,rowc_u,rowc_g,rowc_r,rowc_i,rowc_z,colc_u,colc_g,colc_r,colc_i,colc_z,sky_u,sky_g,sky_r,sky_i,sky_z,skyIvar_u,skyIvar_g,skyIvar_r,skyIvar_i,skyIvar_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiber2Mag_u,fiber2Mag_g,fiber2Mag_r,fiber2Mag_i,fiber2Mag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,psfFlux_u,psfFlux_g,psfFlux_r,psfFlux_i,psfFlux_z,psfFluxIvar_u,psfFluxIvar_g,psfFluxIvar_r,psfFluxIvar_i,psfFluxIvar_z,fiberFlux_u,fiberFlux_g,fiberFlux_r,fiberFlux_i,fiberFlux_z,fiberFluxIvar_u,fiberFluxIvar_g,fiberFluxIvar_r,fiberFluxIvar_i,fiberFluxIvar_z,fiber2Flux_u,fiber2Flux_g,fiber2Flux_r,fiber2Flux_i,fiber2Flux_z,fiber2FluxIvar_u,fiber2FluxIvar_g,fiber2FluxIvar_r,fiber2FluxIvar_i,fiber2FluxIvar_z,petroFlux_u,petroFlux_g,petroFlux_r,petroFlux_i,petroFlux_z,petroFluxIvar_u,petroFluxIvar_g,petroFluxIvar_r,petroFluxIvar_i,petroFluxIvar_z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,q_u,q_g,q_r,q_i,q_z,u_u,u_g,u_r,u_i,u_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,deVMag_u,deVMag_g,deVMag_r,deVMag_i,deVMag_z,deVFlux_u,deVFlux_g,deVFlux_r,deVFlux_i,deVFlux_z,deVFluxIvar_u,deVFluxIvar_g,deVFluxIvar_r,deVFluxIvar_i,deVFluxIvar_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z,expMag_u,expMag_g,expMag_r,expMag_i,expMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,expFlux_u,expFlux_g,expFlux_r,expFlux_i,expFlux_z,expFluxIvar_u,expFluxIvar_g,expFluxIvar_r,expFluxIvar_i,expFluxIvar_z,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,modelFluxIvar_u,modelFluxIvar_g,modelFluxIvar_r,modelFluxIvar_i,modelFluxIvar_z,cModelFlux_u,cModelFlux_g,cModelFlux_r,cModelFlux_i,cModelFlux_z,cModelFluxIvar_u,cModelFluxIvar_g,cModelFluxIvar_r,cModelFluxIvar_i,cModelFluxIvar_z,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,aperFlux7Ivar_u,aperFlux7Ivar_g,aperFlux7Ivar_r,aperFlux7Ivar_i,aperFlux7Ivar_z,lnLStar_u,lnLStar_g,lnLStar_r,lnLStar_i,lnLStar_z,lnLExp_u,lnLExp_g,lnLExp_r,lnLExp_i,lnLExp_z,lnLDeV_u,lnLDeV_g,lnLDeV_r,lnLDeV_i,lnLDeV_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,flags_u,flags_g,flags_r,flags_i,flags_z,type_u,type_g,type_r,type_i,type_z,probPSF_u,probPSF_g,probPSF_r,probPSF_i,probPSF_z,ra,dec,cx,cy,cz,b,l,offsetRa_u,offsetRa_g,offsetRa_r,offsetRa_i,offsetRa_z,offsetDec_u,offsetDec_g,offsetDec_r,offsetDec_i,offsetDec_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,mjd,airmass_u,airmass_g,airmass_r,airmass_i,airmass_z,phioffset_u,phioffset_g,phioffset_r,phioffset_i,phioffset_z,nProf_u,nProf_g,nProf_r,nProf_i,nProf_z,loadVersion,htmID,fieldID,parentID,specObjID,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,dered_u,dered_g,dered_r,dered_i,dered_z,cloudCam_u,cloudCam_g,cloudCam_r,cloudCam_i,cloudCam_z,resolveStatus,thingId,balkanId,nObserve,nDetect,nEdge,score,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,nMgyPerCount_u,nMgyPerCount_g,nMgyPerCount_r,nMgyPerCount_i,nMgyPerCount_z,TAI_u,TAI_g,TAI_r,TAI_i,TAI_z
1237680311772250464,1237680311772250464,3,0,0,0,35289867358552,1265.457,221.827,-0.01075783,-0.00368358,1276.98,1276.2,1265.457,1267.608,1271.156,222.5181,222.2078,221.827,223.2959,221.1493,1.69917,1.616246,6.092482,11.6856,35.86556,293.44,444.0497,273.2976,136.9656,23.59451,21.00718,20.56226,20.07706,19.7887,19.68118,21.25315,20.08383,19.5665,19.26227,19.03229,22.09408,20.88813,20.38085,20.06492,19.84139,17.20026,16.36711,15.96165,15.91186,15.95024,3.949888,5.956592,9.313287,12.14573,13.37218,7.632895,33.13342,20.2444,7.424157,0.9371924,3.146888,9.256039,14.90636,19.72685,24.36037,7.614354,40.04886,15.88177,6.829101,0.5084834,1.439852,4.411307,7.039361,9.416143,11.52567,17.04244,87.62334,36.72731,15.54218,1.137809,131.7945,283.8929,412.4198,431.7738,416.7761,0.003121926,0.05151663,0.0001372939,0.0006887097,0.0001831678,43.78614,25.48442,26.95848,21.45064,43.77848,14.80523,10.76703,9.788929,7.933822,6.361009,38.2158,22.23935,20.79596,15.36969,11.83201,-0.6665806,-0.5619166,-0.5725476,-0.5836356,-0.733695,-0.02128888,-0.008718955,-0.005124163,-0.008316121,-0.002093059,-0.9327458,-0.916984,-0.9113762,-0.9067378,-0.9054584,0.04400843,0.03189309,0.02142105,0.02419013,0.004755942,1951.346,1640.833,1389.242,1300.505,1083.46,2.214212,2.207728,2.245316,2.262624,2.21642,-0.1257452,-0.2257399,0.004594391,-0.05056957,-0.1868323,-0.04814811,0.06449316,-0.0757191,-0.0244043,0.06715805,4.592853,3.014256,2.842324,2.588905,2.395073,2.107949,2.111979,2.102021,2.115396,2.120289,29.68274,29.68641,29.67533,29.68006,29.67192,0.2379291,0.2939283,0.2966066,0.2764233,0.2852067,96.65,95.97816,95.89562,96.02254,96.39801,17.42812,16.18209,15.69923,15.43505,15.25514,106.844,336.6398,525.1799,669.8565,790.5761,0.06171568,0.1000775,0.02784769,0.01034196,0.001485736,26.73453,19.79344,17.87822,17.27075,15.92634,0.1488924,0.2136323,0.2204166,0.223285,0.2295951,96.14233,95.81535,95.68136,95.85625,96.12898,17.21286,16.2339,15.81035,15.57417,15.47314,17.46509,16.28591,15.81043,15.5547,15.38543,17.21286,16.2339,15.81035,15.57417,15.46718,130.2733,320.9526,474.0908,589.293,646.7601,0.05201659,0.1371508,0.04262995,0.01643875,0.002684956,103.2673,305.9388,474.0533,599.959,701.1752,0.07951439,0.1502773,0.0426367,0.01585325,0.002269636,130.2733,320.9526,474.0908,589.293,650.3218,0.05201658,0.1371508,0.04262995,0.01643875,0.002632336,30.87313,94.53631,153.2328,199.4677,243.8564,0.2897796,0.06998666,0.0300333,0.01774861,0.009485604,-324.6133,-6804.458,-4638.827,-2760.478,-463.5404,-7.454315,-215.8549,-187.9065,-162.661,-8.724389,-68.66287,-1562.157,-1097.411,-665.2256,-77.41383,0,0,0,0,0.02476586,2252075094279448,2252074960060440,6755674587566104,2252074960195608,2252074960061720,3,3,3,3,3,0,0,0,0,0,16.7650049756796,32.3895546788151,0.808534006146859,0.243572057614607,0.535672860665441,-30.366129411261,126.754072025302,1.428521,0.2407725,0,-0.00321463,-0.2378168,0.07046521,-0.01929309,0,0.04484184,-0.2706976,0.3225904,0.2373589,0.1721525,0.130538,0.09255309,1.413636,1.14547,1.111966,1.061172,1.020657,55121,1.443553,1.45645,1.43096,1.437213,1.449955,-6.291097,-6.290922,-6.290887,-6.290886,-6.290852,11,11,11,11,11,0,17222137102013,1237680311772250112,1237680311772250463,0,17.46509,16.28591,15.81043,15.5547,15.38543,0.03728523,0.009154676,0.01109188,0.01437287,0.03250264,17.1425,16.04856,15.63828,15.42416,15.29288,0,0,0,0,0,257,387168628,7962339,1,1,0,0.8186657,1,1,1,1,1,0.01097095,0.004287091,0.005442824,0.007226824,0.02401706,4762490876.0473,4762491019.32384,4762490732.44717,4762490804.15226,4762490947.54246
1237680315521237319,1237680315521237319,3,0,0,0,35287719875160,959.4384,1768.553,-0.009136841,0.002401334,971.0399,971.9528,959.4384,962.4128,966.0192,1771.28,1768.294,1768.553,1767.709,1766.442,2.131084,2.000613,7.324995,13.9328,45.41407,474.2935,3955.429,766.1978,588.1465,32.05802,20.70688,19.03163,18.57863,18.14572,17.94244,20.6378,19.00155,18.22953,17.85746,17.5506,21.46301,19.75516,18.98299,18.61245,18.32214,18.61516,16.91612,16.17693,15.78547,15.41692,5.211158,24.39735,37.02911,55.17068,66.52293,4.898026,5.949653,2.451988,1.229193,0.3070845,5.553958,25.08273,51.0721,71.94681,95.44041,4.836476,26.68369,7.881405,5.090296,0.3290522,2.591392,12.5289,25.51501,35.89309,46.88517,10.75829,55.79406,16.71854,11.34612,0.7326839,35.80377,171.2193,338.2424,485.0771,681.1302,0.04170359,0.3925167,0.0978744,0.04483804,0.002221958,6.592331,9.112355,9.033581,8.902572,23.58459,3.206146,3.765467,3.688046,3.719561,3.988513,12.51018,9.371996,9.228944,9.371721,9.710578,0.008542618,-0.007146859,-0.01240543,-0.003794257,-0.01170951,-0.0563223,-0.07362061,-0.08294064,-0.07180794,-0.05823253,-0.1599633,-0.02194226,-0.009718325,-0.002753707,-0.006828801,0.008718389,-0.3335781,-0.3624796,-0.3435089,-0.2954107,67.95151,63.3272,56.11533,57.22136,54.35981,2.328325,2.314038,2.334012,2.332442,2.325954,-0.1916471,-0.1912028,-0.09110526,-0.07761886,-0.1480217,0.1363551,0.08542937,0.1428903,0.1946809,-0.0001316174,5.037488,4.745752,3.161582,3.183135,2.864317,2.107526,2.102232,2.077417,2.098586,2.12651,11.51516,8.861411,9.697542,9.720316,10.36004,0.6283197,0.6688498,0.633922,0.6412269,0.7232087,102.6523,139.7917,140.423,142.4056,140.754,18.02621,16.50852,15.72424,15.33565,14.89952,61.5905,249.2246,513.2224,734.0747,1096.958,0.09509885,0.6607,0.1776934,0.091089,0.003861233,3.629735,3.798327,3.726518,3.69457,3.679291,0.7289109,0.6832582,0.6608391,0.6668026,0.7280728,105.5133,140.5392,140.6455,141.6908,139.8627,18.71576,17.00966,16.28887,15.9051,15.56191,18.74607,17.03549,16.28892,15.90131,15.58982,18.59549,16.85981,16.10452,15.72459,15.25503,32.63542,157.085,305.1071,434.4705,595.9875,0.3498884,1.699473,0.512163,0.2649331,0.01301248,31.73674,153.3919,305.0916,435.9876,580.8618,0.3605243,1.780866,0.5122147,0.2630694,0.01367114,36.45845,180.333,361.5697,513.0537,790.6589,0.2584597,1.216783,0.3390298,0.1765535,0.006773919,30.66652,136.4741,273.1519,388.9455,524.4086,0.1806678,0.4524932,0.1054909,0.04253799,0.01395281,-84.96851,-14372.38,-17379.49,-17642.76,-1647.728,-4.263746,-303.9584,-389.8845,-406.7323,-39.3051,-6.814341,-734.2118,-810.9139,-853.4019,-31.02595,0.1320332,0.2523127,0.2713047,0.2622901,0.3885887,2252074960060440,2252074960195608,6755674587430936,2252074960195608,2252074960196120,3,3,3,3,3,0,0,0,0,0,16.7928263637264,32.3468723190341,0.808797445152201,0.244079854745513,0.535043659174353,-30.4070484244176,126.784734189889,0.8831405,-0.04934534,0,-0.03231755,-0.09388581,0.3587427,0.007701985,0,-0.04211039,-0.07232969,0.3209822,0.2361756,0.1712943,0.1298873,0.09209168,1.480453,1.436856,1.172748,1.176739,1.1162,55121,1.725039,1.745501,1.705124,1.715007,1.735183,-6.307463,-6.307326,-6.307333,-6.307329,-6.30732,10,10,10,10,14,0,17222143764780,1237680315521236992,1237680315521237318,0,18.74607,17.03549,16.28892,15.90131,15.58982,0.05697415,0.005304031,0.00497242,0.004855287,0.01598629,18.42509,16.79932,16.11763,15.77143,15.49772,0,0,0,0,0,257,385770457,7966601,1,1,0,0.8066629,1,1,1,1,1,0.01375718,0.004182091,0.005784286,0.006826716,0.04087915,4762493386.0768,4762493529.39789,4762493242.4745,4762493314.20134,4762493457.59322
1237680311772250198,1237680311772250198,3,1,0,0,35253360136208,629.8951,417.2876,0.01067839,-0.002015433,638.4782,640.6134,629.8951,631.9543,636.1099,418.253,417.7394,417.2876,418.763,417.3822,1.672785,1.612175,6.041736,11.60042,35.85115,616.5926,544.4163,182.7245,36.5068,12.83355,20.68429,19.38197,18.62895,18.2889,18.13445,20.67836,19.0737,18.30684,17.92351,17.66238,21.41032,19.81083,19.04399,18.66001,18.40249,18.89637,16.96488,16.24325,15.82768,15.54036,5.320865,17.66855,35.35218,48.35413,55.73727,7.827229,6.275851,5.132936,1.260672,0.4112537,5.350059,23.47013,47.56196,67.70076,86.10241,9.94888,30.90406,11.4859,4.78312,0.4102635,2.720993,11.90258,24.12076,34.35453,43.53913,21.33711,66.62744,25.36921,10.91252,0.8930179,27.6337,163.699,318.1995,466.5834,607.9322,0.0678337,0.4272746,0.08212244,0.0414049,0.003721284,6.921606,8.9933,8.762413,8.976455,9.109934,2.868121,4.003649,3.79618,3.914546,3.957896,6.245722,9.328346,8.618921,9.146641,8.99016,0.4594643,0.2874674,0.2906212,0.2986046,0.2870549,0.1105697,0.05049676,0.06126988,0.05275159,0.08052547,0.6857849,0.6762568,0.6794902,0.6906763,0.6739,0.1639223,0.2226824,0.2273208,0.2201186,0.272209,83.08291,110.6671,105.9371,108.4528,112.3038,2.17598,2.355133,2.351194,2.354419,2.354766,-0.122538,-0.2454914,0.01770529,-0.06587549,-0.2078936,-0.05291869,0.08282421,-0.07127365,-0.03861567,0.1112245,4.639277,3.210167,2.875551,2.603366,2.410994,2.108225,2.113852,2.105612,2.114605,2.12497,9.894447,12.13104,11.63982,12.32303,13.66332,0.3224403,0.3746399,0.3816643,0.3756821,0.3679781,14.99879,14.74373,15.08974,13.97299,17.25646,18.39396,16.52819,15.79119,15.36658,15.0013,43.89445,244.7505,482.5292,713.4595,998.8059,0.2550578,0.6794775,0.2261087,0.0924977,0.007886975,4.416117,5.252594,5.01724,5.014358,5.151209,0.3601922,0.3923227,0.3892479,0.3830335,0.3807196,13.73732,14.23168,14.75346,13.67602,16.96214,18.81456,16.99879,16.25918,15.87929,15.58936,18.68646,17.02711,16.25918,15.87417,15.60222,18.78428,16.88743,16.16632,15.74655,15.44874,29.79652,158.666,313.5644,444.9234,581.1082,0.5846444,1.685206,0.5605257,0.2459013,0.02412878,33.52794,154.5812,313.5645,447.0249,574.2612,0.456691,1.77383,0.5605249,0.2436239,0.02466446,30.63942,175.8035,341.5654,502.7841,661.4574,0.5427144,1.301654,0.4501841,0.1811637,0.01728255,27.16546,131.0023,264.7771,376.5834,491.7616,0.2896741,0.04536038,0.009880633,0.004972866,0.002892264,-114.4143,-16133.49,-20258.92,-17865.16,-2979.74,-1.137454,-276.4468,-380.2324,-352.0782,-32.60356,-5.737826,-1107.932,-1582.136,-1124.093,-148.9885,0.05978925,0.1990781,0.1657211,0.2154671,0.1923621,2252074960195600,275146510352,4503874773876752,275146510352,275146375184,3,3,3,3,3,0,0,0,0,0,16.6854659937829,32.4185860672176,0.808611260296586,0.242371441431498,0.536100656686769,-30.3418376831189,126.674099165046,0.03755844,0.1339004,0,-0.02274528,0.05618081,0.2664231,-0.02000031,0,0.008957093,-0.06605722,0.3094359,0.22768,0.1651325,0.125215,0.08877899,1.420762,1.182109,1.118447,1.064132,1.024043,55121,1.443546,1.45644,1.430955,1.437207,1.449945,-6.248836,-6.24885,-6.24883,-6.248827,-6.248838,10,10,10,10,10,0,17222091931028,1237680311772250112,1237680311772250195,0,18.68646,17.02711,16.25918,15.87417,15.60222,0.04791716,0.005273649,0.004624872,0.004920763,0.01203865,18.37703,16.79943,16.09405,15.74896,15.51344,0,0,0,0,0,257,387168554,7962339,1,1,0,0.8186657,1,1,1,1,1,0.01093327,0.004302041,0.005404713,0.007184302,0.02408526,4762490859.2409,4762491002.59373,4762490715.71757,4762490787.42061,4762490930.82669
1237680315521302864,1237680315521302864,3,1,0,0,35253360132368,1017.713,1096.03,-0.0004175365,-0.001484485,1026.887,1029.859,1017.713,1020.245,1024.49,1098.44,1096.094,1096.03,1095.472,1094.501,2.323866,1.972598,7.165156,13.83003,45.99619,298.9081,3305.106,1074.211,591.7772,32.72034,20.40149,18.72723,18.06144,17.72644,17.45523,20.3914,18.78178,17.97317,17.59752,17.33304,21.0921,19.47031,18.6624,18.28884,18.02634,18.18309,16.86393,16.03854,15.62987,15.41384,6.906018,32.29278,59.62422,81.17484,104.204,3.989066,6.535086,1.017332,0.6122008,0.2034857,6.97055,30.71043,64.6741,91.40914,116.6186,3.915633,21.01808,9.199214,3.718667,0.248477,3.651945,16.28779,34.27948,48.35669,61.57446,8.424695,41.85686,19.48194,7.674268,0.5341569,53.30392,179.6503,384.2237,559.8243,683.0671,0.03296011,0.3809735,0.1023625,0.04235696,0.002109556,27.93572,8.919951,9.237405,9.59801,8.846388,5.242164,3.89877,4.021973,4.140532,3.805048,15.58686,9.894627,10.38749,10.84517,8.482875,-0.06785191,0.02993591,0.04704567,0.03649409,0.02689629,0.04350536,0.06379616,0.05770333,0.06465938,0.0464735,-0.06094161,0.03062054,0.06101163,0.05394292,0.07326079,0.3740323,0.2685607,0.2389945,0.2759791,0.2224817,42.8952,39.94577,31.35616,31.51839,35.17666,2.632364,2.458993,2.478789,2.49304,2.516786,-0.1845004,-0.2205871,-0.04125076,-0.1156039,-0.1238346,0.141252,0.06445255,0.06897988,0.1928841,0.001621564,4.71685,4.904703,3.600147,3.268794,3.241277,2.092669,2.106902,2.094447,2.091409,2.132668,9.53134,7.333837,7.164033,7.482243,7.499432,0.7341214,0.6377137,0.6612173,0.6547546,0.6950076,59.15131,45.89603,41.21872,44.44199,47.45496,17.92657,16.57344,15.77059,15.36029,15.05339,67.51038,234.7606,491.771,717.5994,952.0137,0.08363087,0.8442926,0.2530718,0.1197718,0.008521369,3.527607,3.692811,3.567605,3.561767,3.432799,0.7594863,0.6442546,0.6511104,0.6198159,0.6713256,59.39281,46.2112,42.91757,44.37975,46.488,18.58383,17.02132,16.24521,15.8705,15.57321,18.19989,16.577,15.77055,15.38624,15.10587,17.99601,16.67874,15.82511,15.4116,15.12639,36.85193,155.4073,317.6266,448.5389,589.8148,0.295435,1.851204,0.5707409,0.2876687,0.02104075,52.48565,233.9914,491.7884,700.6534,907.0966,0.1526283,0.8496763,0.253054,0.1256142,0.009378973,63.32799,213.0613,467.689,684.4763,890.1074,0.09269676,0.9918113,0.274175,0.1290437,0.009486076,33.65216,141.8774,296.3239,421.4726,565.5902,0.2361395,0.3502478,0.09198905,0.04084037,0.006266352,-69.77299,-13520.82,-17787.71,-17954.47,-2001.747,-3.290571,-1152.303,-2030.706,-2072.788,-201.2913,-0.3769141,-272.2092,-263.9747,-220.6641,-29.78777,0.8635814,0.726548,0.8617122,0.8768936,0.829082,2252074960061712,2252074960060432,6755674587562000,2252074960060432,2252074960060432,3,3,3,3,3,0,0,0,0,0,16.9666914644569,32.2561078992514,0.808862734955907,0.246780066569581,0.533704669966042,-30.4869383536356,126.962374277556,-0.03889591,0.07995161,0,0.06163987,0.1160981,0.0434329,0.01631629,0,0.03917054,0.05933117,0.2958299,0.2176688,0.1578716,0.1197092,0.08487533,1.432771,1.461036,1.251443,1.192785,1.187551,55121,1.725734,1.746226,1.705785,1.715681,1.735892,-6.399203,-6.399221,-6.399209,-6.399218,-6.399226,10,10,10,10,10,0,17222133666433,1237680315521302528,1237680315521302863,0,18.19989,16.577,15.77055,15.38624,15.10587,0.05294928,0.005033819,0.004388736,0.004372216,0.01235926,17.90406,16.35933,15.61268,15.26653,15.02099,0,0,0,0,0,257,385659798,7966607,1,1,0,0.7881212,1,1,1,1,1,0.0150014,0.004156121,0.005704087,0.006817443,0.04088666,4762493423.37107,4762493566.74624,4762493279.8327,4762493351.54784,4762493494.95642
1237680311772381486,1237680311772381486,3,1,0,0,35253360132112,728.0781,1466.649,0.0007494589,0.0008200906,737.3972,738.5905,728.0781,730.7133,734.2281,1466.747,1467.536,1466.649,1468.383,1467.361,1.716531,1.617244,5.905637,11.73331,36.00059,627.4653,1842.072,1103.283,409.4948,86.84441,20.88365,19.17731,18.30846,17.92719,17.94003,20.75418,18.85909,18.07367,17.67802,17.37881,21.49381,19.5844,18.80057,18.40808,18.108,18.34731,16.79793,16.02747,15.60415,15.36045,4.426986,21.33377,47.49112,67.47148,66.67094,8.143568,4.747197,2.492158,1.371088,0.2299704,4.988688,28.59968,58.95658,84.877,111.8037,9.895142,22.68352,8.752872,3.77247,0.3899844,2.518485,14.66298,30.18324,43.32708,57.11199,20.8723,46.11852,18.10092,7.908381,0.8394348,45.82201,190.9091,388.1595,573.2455,717.4965,0.05203171,0.4106178,0.1100043,0.04132986,0.00332099,10.49049,9.358667,9.558046,9.496417,9.10328,4.649112,4.004654,3.926229,4.028226,3.830925,9.739668,10.20683,9.84613,9.968466,9.797647,-0.04479872,-0.06105681,-0.0602393,-0.06289274,-0.048109,0.1203321,0.1642203,0.1609058,0.15179,0.1735513,-0.1606082,-0.1410436,-0.1261175,-0.1305313,-0.1337624,0.5747399,0.6611358,0.6451117,0.6589435,0.6687062,142.5182,75.45998,77.32322,78.04475,69.29207,2.473999,2.42812,2.405302,2.408568,2.426529,-0.1832011,-0.2326957,-0.03913528,-0.05603851,-0.2027302,-0.04663144,0.07124855,-0.1057944,-0.07960396,0.1025945,3.771782,3.005446,3.3982,3.192828,1.946136,2.104869,2.108719,2.071349,2.074521,2.1666,19.00671,10.69974,10.7285,11.30656,12.15046,0.4499328,0.385175,0.3783464,0.3778035,0.3694018,57.27671,57.55867,57.2285,57.22011,57.579,17.64363,16.43861,15.65865,15.19862,14.88949,87.60882,265.7999,545.178,832.8213,1107.143,0.07786523,0.7077785,0.2344873,0.08980517,0.009809365,6.025598,4.912472,4.819821,4.775786,4.586989,0.4911287,0.3890921,0.3865638,0.3829834,0.3732403,58.13699,57.77308,57.64281,57.686,57.35265,18.34052,16.89795,16.11959,15.71095,15.4882,18.66414,16.9115,16.11959,15.7018,15.43588,18.12563,16.7106,15.93132,15.48049,15.20946,46.10932,174.1087,356.5853,519.542,637.8522,0.2869217,1.668599,0.5534928,0.2315434,0.02965849,34.22439,171.9489,356.5865,523.9362,669.3396,0.498094,1.710483,0.5534892,0.2276553,0.02687584,56.20095,206.9001,424.1039,642.399,824.5455,0.1735881,1.123268,0.3722076,0.1430209,0.01643144,33.17368,146.5363,302.1882,440.425,563.9066,0.3912609,0.04858535,0.01255445,0.005512772,0.002430305,-172.4835,-18872.94,-24585.05,-21801.53,-4301.902,-3.615424,-544.3857,-724.5753,-659.6215,-90.30413,-6.135437,-824.0624,-1058.272,-761.9767,-108.59,0.2431748,0.3576286,0.3580126,0.3921646,0.3978203,2252074960191504,2252074960060432,6755674587430928,2252074960060432,2252074960060432,3,3,3,3,3,0,0,0,0,0,17.0661494960989,32.4990110334312,0.806262891460618,0.247517522865551,0.537285050720811,-30.2384345824787,127.038401750922,0.2181556,0.0313462,0,-0.0007837229,0.02803776,-0.3918902,-0.03273277,0,-0.04358713,-0.07926591,0.329003,0.2420772,0.1755746,0.1331329,0.0943929,1.280553,1.143359,1.215733,1.178427,0.9201735,55121,1.441466,1.454298,1.428931,1.435155,1.447833,-6.450483,-6.450456,-6.450451,-6.450451,-6.450455,10,10,10,10,10,0,17222116242424,1237680311772381184,1237680311772381485,0,18.66414,16.9115,16.11959,15.7018,15.43588,0.04494883,0.004827978,0.004092651,0.004343172,0.009894542,18.33514,16.66942,15.94401,15.56867,15.34149,0,0,0,0,0,257,386949127,7962343,1,1,0,0.810326,1,1,1,1,1,0.01117798,0.004336277,0.005304918,0.007150113,0.02421047,4762490933.49267,4762491076.82144,4762490789.95091,4762490861.6688,4762491005.05798
