ObjectName,objID,ra,dec,run,rerun,camcol,field,type,u0,g0,r0,i0,z0
2MASXJ03183055+4215321,1237661060110942827,49.6273957766749,42.2587475035169,3629,301,2,63,GALAXY,18.48124,16.79877,16.0702,15.72055,15.48586
UGC02696,1237661060648075679,50.5221555556831,42.1734686028255,3629,301,3,67,STAR,20.9046,20.36471,19.69376,19.29146,19.73586
2MASSJ03220508+4210263,1237661060648075680,50.520956843882,42.1751383528476,3629,301,3,67,GALAXY,16.05857,14.69172,14.20552,13.90238,13.61149
2MASXJ03235425+4141504,1237661056355795683,50.9760223144751,41.6974618247202,3628,301,3,108,GALAXY,17.14476,15.56593,14.90498,14.58303,14.38578
2MASXJ03235094+4116575,1237661055818990638,50.9622598066972,41.2827052719549,3628,301,2,109,GALAXY,17.12234,15.39043,14.62437,14.26015,13.98928
2MASXJ03163390+4201325,1237661059574006107,49.1416428294272,42.0258161659979,3629,301,1,62,GALAXY,15.99858,15.03851,14.71214,14.56209,14.44108
2MASSJ03161106+4106067,1237670458048054300,49.0462128434848,41.1018702965388,5817,301,3,243,GALAXY,18.61883,17.13143,16.39934,16.05833,15.78617
2MASXJ03170749+4052522,1237661082662338997,49.2812279143478,40.8812178282511,3634,301,4,106,GALAXY,16.65939,15.07248,14.3236,13.98999,13.72329
UGC02616,1237661055281463453,48.9673208211394,41.8576953124116,3628,301,1,99,GALAXY,16.0769,14.41603,13.54804,13.24711,13.2644
CGCG540-090,1237661060110942807,49.6875100975738,42.301460981784,3629,301,2,63,STAR,23.56757,24.1866,23.21748,22.13413,21.49344
UGC02654,1237661060110942755,49.6794305893482,42.300701598664,3629,301,2,63,GALAXY,15.97206,14.32915,13.40965,13.01274,12.62682
