objID,ra,dec,run,rerun,camcol,field,type,u0,g0,r0,i0,z0,Redshift
1237673808120447317,126.617055605514,20.7219185589397,6597,301,3,211,GALAXY,17.61889,15.92987,15.19105,14.85552,14.61241,0.01595131
1237673808657121890,126.017637709334,21.0118692563657,6597,301,4,208,GALAXY,17.8029,16.21944,15.54234,15.21246,14.97374,0.01549544
1237651752919826624,141.686349579045,1.15429516152879,1462,301,2,109,GALAXY,17.62787,15.8766,15.04699,14.58002,14.22898,0.01693779
1237651752940798202,189.59226384051,1.6791664570499,1462,301,2,429,GALAXY,17.66884,15.96234,15.25948,14.89853,14.62159,0.01632787
1237660634917634141,145.822298449042,39.5389706357379,3530,301,2,192,GALAXY,18.81489,17.16669,16.58149,16.292,16.13046,0.0184571
1237662193461297250,210.218826804914,38.7249323434536,3893,301,1,305,GALAXY,19.08419,17.55284,16.83376,16.48964,16.24045,0.01859938
1237662193461297276,210.307768258225,38.6913245959492,3893,301,1,305,GALAXY,19.24827,17.47803,16.72608,16.37159,16.10529,0.01809062
1237662193461362704,210.430421850639,38.6699442550479,3893,301,1,306,GALAXY,18.17207,16.38453,15.64788,15.29195,15.03763,0.01806686
1237662193461362786,210.460257986441,38.7188222989988,3893,301,1,306,GALAXY,17.71271,16.10657,15.43278,15.09688,14.8765,0.01799899
1237674370754609492,125.557765703156,20.7421763406972,6728,301,3,111,GALAXY,18.96811,17.47434,16.81159,16.50786,16.24527,0.01638857
1237656496725950654,4.00497396191884,16.0259583344906,2566,301,6,334,GALAXY,17.54094,15.88728,15.14505,14.78897,14.53743,0.01805616
1237661849846546466,148.551794732664,37.6902256809819,3813,301,1,40,GALAXY,17.8739,16.49246,15.70856,15.31944,14.97587,0.01712167
1237662637449805932,241.435722673512,8.84553491693376,3996,301,4,248,GALAXY,18.26297,16.65951,15.85578,15.48977,15.37828,0.01542375
1237652900234723636,54.2383184141958,-6.81335350019347,1729,301,3,441,GALAXY,17.64219,16.26972,15.66043,15.33464,15.09405,0.01802304
1237663530795139266,121.875933148653,51.2938335920761,4204,301,4,128,GALAXY,17.62238,16.20174,15.57679,15.21887,14.92542,0.0182367
1237663530795925785,123.442652981157,52.8654373191533,4204,301,4,140,GALAXY,18.21259,16.60511,15.99551,15.69783,15.49306,0.01829949
1237665547820335337,225.090742748294,20.5055675496526,4674,301,1,146,GALAXY,18.00839,16.54566,15.76417,15.40338,15.09968,0.01672008
1237665549437501720,240.409900016751,16.6108788815826,4674,301,4,246,GALAXY,20.36449,17.5448,17.19024,17.1046,17.17771,0.01552158
1237679542974611614,30.1027104707393,21.1158809536539,7932,301,5,197,GALAXY,18.80539,18.48154,17.07454,16.39548,16.03559,0.01574217
1237653651846398146,27.0203363998211,13.8007570448696,1904,301,3,325,GALAXY,17.53832,16.14106,15.49667,15.18988,14.94035,0.01702657
1237657857137246400,147.493609048652,46.3405784734958,2883,301,4,35,GALAXY,18.31221,17.09738,16.37949,16.03362,15.68495,0.01542349
1237661088030195907,124.05719316941,25.0761968321784,3635,301,6,93,GALAXY,19.04659,17.53546,17.14779,16.9671,16.32382,0.01561363
1237661121314291919,49.2479648290389,40.6699850650919,3643,301,4,64,GALAXY,17.79345,15.86839,15.18384,14.77604,14.5337,0.01839729
1237661121850704905,48.4927533247023,41.5585830686931,3643,301,5,57,GALAXY,17.40405,15.58663,14.8039,14.42594,14.123,0.0185237
1237661121851556941,50.61946957608,40.4260901259345,3643,301,5,70,GALAXY,18.81544,17.28862,16.59445,16.23967,16.00668,0.01594098
1237661122388034402,49.9066992302963,41.3800473541336,3643,301,6,64,GALAXY,18.04419,16.15747,15.43007,15.05224,14.7607,0.01836348
1237663479263133914,343.26313744849,0.0444617207369897,4192,301,4,244,GALAXY,18.60442,17.00478,16.38658,16.09486,15.89091,0.01626121
1237653614256783498,133.889745104437,51.4585010769651,1895,301,5,193,GALAXY,17.77825,16.20652,15.50569,15.16802,14.93648,0.01653163
1237653614256783519,134.042491496437,51.3837900339205,1895,301,5,193,GALAXY,19.48121,17.81025,17.10455,16.77593,16.57356,0.01610428
1237657189818761679,331.036553606861,-0.925740267982125,2728,301,1,219,GALAXY,19.34112,17.56384,17.03397,16.74048,16.71894,0.01609687
1237657189840912571,21.5989134942301,-0.938771210076928,2728,301,1,557,GALAXY,17.60546,16.03436,15.36942,15.05401,14.77997,0.01763825
1237667322723958937,194.82616113055,26.8898689261211,5087,301,3,274,GALAXY,19.29307,17.89828,17.26563,16.94984,16.75786,0.018254
1237667322726187098,200.395485125572,26.3046655878263,5087,301,3,308,GALAXY,17.20298,15.85544,15.0882,14.71359,14.36987,0.01651741
1237667323260633183,194.308617216578,27.2537479879091,5087,301,4,271,GALAXY,19.39991,17.76269,17.04132,16.73677,16.46682,0.01747906
1237667323260698686,194.485514452773,27.3822883973786,5087,301,4,272,GALAXY,19.08025,17.41442,16.71332,16.39776,16.11005,0.01738534
1237649918971019456,27.3869923789826,13.1451589988714,1035,301,2,143,GALAXY,19.52696,17.87892,17.17705,16.82832,16.6113,0.0167997
1237649918971084821,27.4754741897681,13.126662184591,1035,301,2,144,GALAXY,18.71409,16.90851,16.20966,15.87395,15.62414,0.01703279
1237649918971084957,27.5652969566503,13.1407992101015,1035,301,2,144,GALAXY,19.37724,17.71518,16.90293,16.51789,16.19508,0.0160721
1237649919500419222,9.909660553246,14.6642325667348,1035,301,3,29,GALAXY,17.40573,15.88062,15.0315,14.59262,14.15033,0.01742386
1237649920037486741,10.2983281648054,15.0526983066797,1035,301,4,32,GALAXY,17.62168,16.35967,15.66698,15.29611,15.01891,0.01688239
1237658492261630183,139.241608937509,6.71507741302743,3031,301,3,128,GALAXY,18.09643,16.51926,15.81089,15.48,15.21154,0.018582
1237664834849603964,121.579724689346,17.5947488466224,4508,301,1,52,GALAXY,17.81578,16.20766,15.52466,15.19595,14.91647,0.0163688
1237664835925573867,125.631104448647,20.9678945947089,4508,301,3,86,GALAXY,17.86438,16.27518,15.55297,15.19256,14.9389,0.01557882
1237664835925836092,126.18647955339,21.3429517454493,4508,301,3,90,GALAXY,17.87487,16.39437,15.71796,15.4,15.15375,0.01642233
1237667252930347140,155.01525994003,25.5717332695097,5071,301,1,268,GALAXY,18.72023,17.39437,16.69653,16.33502,16.02686,0.01810709
1237654653104685147,134.219311788178,47.9898971336964,2137,301,4,234,GALAXY,18.36284,16.64527,15.83804,15.39794,15.0388,0.01788575
1237661055281529139,49.1546377561941,41.789265232571,3628,301,1,100,GALAXY,17.73152,15.94618,15.14341,14.7558,14.46414,0.0178805
1237661055281856927,50.072450372141,41.34893080365,3628,301,1,105,GALAXY,17.31709,15.53192,14.71671,14.3403,14.02033,0.01719919
1237661055281857673,49.979897820705,41.1726324612579,3628,301,1,105,GALAXY,18.56058,16.87697,16.1679,15.84828,15.60749,0.01634998
1237661055281988410,50.3391547714695,41.0246258201789,3628,301,1,107,GALAXY,17.70554,16.06923,15.35761,15.01798,14.79844,0.01818978
1237661055818465917,49.6969855145771,41.9806120446948,3628,301,2,101,GALAXY,17.13249,15.46988,14.74978,14.41124,14.12851,0.0174931
1237661055818662522,50.1916426157601,41.7349372590753,3628,301,2,104,GALAXY,17.22379,15.38211,14.59949,14.21224,13.92419,0.01783839
1237661055818990638,50.9622598027152,41.2827052759158,3628,301,2,109,GALAXY,17.29272,15.48072,14.71785,14.34691,14.05994,0.01695414
1237661056355533240,50.4285451333377,42.0475495498722,3628,301,3,104,GALAXY,18.45596,16.77197,16.04488,15.68001,15.44561,0.01821254
1237661056355533977,50.4257847531576,42.0984227637665,3628,301,3,104,GALAXY,17.34604,15.67749,14.93911,14.5862,14.29614,0.01846567
1237661056355664912,50.6918648366703,41.833089380956,3628,301,3,106,GALAXY,17.13773,15.41612,14.66758,14.32073,14.04192,0.01576234
1237661056355861288,51.1412815521373,41.609468382209,3628,301,3,109,GALAXY,17.51354,15.72398,14.919,14.52385,14.2675,0.01729418
1237661059574137359,49.5545783717589,41.8025113837332,3629,301,1,64,GALAXY,19.0468,17.46537,16.87619,16.67804,16.37446,0.01612693
1237661059574269233,49.7588315429406,41.6199281627887,3629,301,1,66,GALAXY,17.79258,16.00173,15.20789,14.84126,14.55508,0.01850964
1237661059574334013,49.9705060262728,41.6087855128691,3629,301,1,67,GALAXY,17.69986,15.9492,15.21926,14.86439,14.61431,0.01852722
1237661059574530716,50.2869381053616,41.2530385705908,3629,301,1,70,GALAXY,17.60193,15.80582,15.02604,14.65236,14.38237,0.01620791
1237661059574531029,50.4849246036073,41.2983642796027,3629,301,1,70,GALAXY,18.52188,16.71444,15.98779,15.68766,15.43556,0.01634082
1237661059574596006,50.5828639706062,41.1480558524049,3629,301,1,71,GALAXY,17.55071,15.70426,14.94442,14.59302,14.48972,0.01654751
1237661059574727887,50.8952178591798,40.9529823482827,3629,301,1,73,GALAXY,17.48035,15.67665,14.93225,14.58107,14.31074,0.01720256
1237661060111138987,50.1068904570071,42.070353857748,3629,301,2,66,GALAXY,18.17565,16.47654,15.74691,15.43036,15.15187,0.01564927
1237661060111467604,50.985720581235,41.6383223148305,3629,301,2,71,GALAXY,17.98937,16.14884,15.38533,15.02,14.77278,0.01693556
1237661060647617563,49.3518194006301,42.8818294066288,3629,301,3,60,GALAXY,17.60157,15.90333,15.15459,14.81239,14.54758,0.01548665
1237662302429642818,196.741595154064,52.2573910153662,3918,301,4,54,GALAXY,17.3634,15.83097,15.17642,14.85359,14.60332,0.0158064
1237664292071211158,173.784533201531,15.9586244240753,4381,301,6,23,GALAXY,17.53042,16.07097,15.48897,15.19229,15.00472,0.01705986
1237667911664861236,179.679608136626,25.043059445385,5224,301,4,175,GALAXY,17.39878,15.95235,15.11752,14.65872,14.45514,0.01548858
1237674288071835884,120.348660456622,32.8837986148739,6709,301,1,40,GALAXY,17.45171,15.95285,15.15969,14.74279,14.33515,0.0181995
1237674288608313595,119.267950901583,33.0890015245702,6709,301,2,34,GALAXY,17.83211,16.07964,15.34685,14.94675,14.70864,0.01631107
1237674288608379114,119.391343668164,33.1214331086248,6709,301,2,35,GALAXY,18.05748,16.59101,15.94258,15.60762,15.39175,0.01694322
1237674365383147762,120.805180883007,33.1323452069548,6727,301,1,69,GALAXY,17.77891,16.02907,15.28991,14.91228,14.63703,0.01759083
1237674366455972321,118.134897400821,33.4816324560841,6727,301,3,55,GALAXY,17.50225,15.37788,14.9326,14.71699,14.62294,0.01749763
1237655464319975513,239.19564462277,47.9955177422057,2326,301,3,285,GALAXY,17.59847,15.93671,15.18408,14.82924,14.58222,0.01747185
1237655464320041225,239.313567664151,47.7905833922143,2326,301,3,286,GALAXY,17.6126,15.9519,15.21973,14.86831,14.61252,0.01811762
1237658425157746768,144.50273879749,6.92432230201123,3015,301,6,204,GALAXY,18.88677,17.0417,16.59477,16.32767,16.19091,0.0167277
1237667444585857168,195.839808704322,28.3090354738125,5115,301,6,155,GALAXY,17.90427,16.20581,15.47873,15.12193,14.87659,0.01842575
1237648703509364989,197.184505939901,-0.766833966219346,752,301,2,358,GALAXY,18.95993,17.45313,16.89338,16.62609,16.43411,0.01868426
1237668365852082577,242.164879327114,12.0107012936619,5330,301,2,90,GALAXY,17.04202,15.69884,15.05056,14.67652,14.38163,0.01613876
1237661151917310133,202.661443780471,49.1366241269948,3650,301,5,85,GALAXY,17.56396,16.16584,15.56607,15.25687,15.01474,0.01637952
1237664667889696903,134.213943120502,27.2700960669539,4469,301,2,158,GALAXY,17.41538,15.69804,14.98405,14.63511,14.36063,0.01856138
1237667107964977365,129.606647803011,19.5854274736603,5037,301,3,112,GALAXY,17.37066,15.93718,15.20781,14.83129,14.4643,0.01558438
1237667108497719396,120.575555051836,15.4519531862484,5037,301,4,49,GALAXY,19.07447,17.49713,16.84908,16.53075,16.28191,0.01577743
1237667108497850924,120.919626611562,15.6574941821009,5037,301,4,51,GALAXY,19.08289,17.57012,16.96795,16.6785,16.46742,0.01544985
1237671260663906581,138.307063707305,11.7713103115009,6004,301,2,149,GALAXY,18.74517,17.31046,16.51368,16.10933,15.73105,0.01673694
1237663782596051035,21.1342144270508,-1.19889400552013,4263,301,1,257,GALAXY,17.80312,16.37501,15.6812,15.34814,15.1278,0.01677802
1237663782596051076,21.2189300683778,-1.24014217455597,4263,301,1,257,GALAXY,18.76861,16.84377,16.05576,15.66026,15.36935,0.01757734
1237663782596051087,21.2267614070569,-1.25784959167316,4263,301,1,257,GALAXY,17.73108,16.11981,15.42977,15.07814,14.8407,0.01649684
1237663782596116880,21.3493421778044,-1.08166332366253,4263,301,1,258,GALAXY,19.4255,17.72618,17.01722,16.72467,16.48352,0.01834517
1237663782596182178,21.4483637977741,-1.17965893792292,4263,301,1,259,GALAXY,18.7712,17.28629,16.63636,16.35304,16.13306,0.01840219
1237667782806995082,119.777317119302,9.85441180049475,5194,301,4,40,GALAXY,17.93294,16.36376,15.66951,15.31214,15.08961,0.01609319
1237658801500848288,183.9813313734,54.7092546742862,3103,301,3,152,GALAXY,17.45373,15.81687,14.98037,14.56959,14.18737,0.01783795
1237663278466859220,5.14101210702759,0.856539659002525,4145,301,6,144,GALAXY,19.15636,17.73807,17.11395,16.81193,16.58981,0.0173234
1237665428090388660,196.386897865299,29.011596823163,4646,301,2,28,GALAXY,17.28831,15.94158,15.3296,14.9931,14.72497,0.01750079
1237665428098252967,216.336220965301,25.7081192327461,4646,301,2,148,GALAXY,18.42408,16.94484,16.25282,15.95085,15.70074,0.0153531
1237665428098253089,216.478297796546,25.7680274612037,4646,301,2,148,GALAXY,18.08704,16.52248,15.84101,15.51866,15.29372,0.01558544
1237665428634009765,213.754545643685,26.7168550511673,4646,301,3,131,GALAXY,17.92973,16.53145,15.85516,15.49264,15.15188,0.01741468
1237665428638138373,223.692144722995,24.0980070765594,4646,301,3,194,GALAXY,17.93455,15.92474,15.45352,15.45987,15.22242,0.0173908
1237668293376082006,176.590647676505,19.4843172370507,5313,301,3,114,GALAXY,18.43925,17.01345,16.30977,15.99478,15.74243,0.01762966
1237668293376147544,176.775484925349,19.4561837478064,5313,301,3,115,GALAXY,19.45724,17.93997,17.21381,16.88938,16.62433,0.01809491
1237668293912822025,176.206756604996,19.9410984658518,5313,301,4,112,GALAXY,18.59196,16.86339,16.16126,15.83964,15.61087,0.01778433
1237668293912952987,176.54987822503,19.8529092822187,5313,301,4,114,GALAXY,17.43821,15.68625,14.98309,14.65429,14.3706,0.01825
1237668294449496831,175.815870835941,20.1950759406771,5313,301,5,109,GALAXY,19.52346,17.84749,17.21843,16.90526,16.69106,0.01837632
1237651735220387905,180.67876526187,1.52610852848433,1458,301,1,373,GALAXY,19.38521,17.50831,16.95421,16.65529,16.40676,0.01789175
1237651735220650152,181.328467342947,1.63757461626937,1458,301,1,377,GALAXY,18.72452,17.08942,16.37311,16.05641,15.76602,0.01863603
1237651735224189087,189.402115316844,1.58887575682327,1458,301,1,431,GALAXY,17.84956,16.25943,15.56899,15.22324,14.99042,0.01705606
1237651735757390015,180.989757300802,1.96089123509974,1458,301,2,375,GALAXY,18.39506,16.76608,16.03861,15.70026,15.42178,0.01850213
1237651735757455650,181.122795365866,1.93997447948917,1458,301,2,376,GALAXY,17.8921,16.15176,15.38444,15.00856,14.73277,0.01726595
1237651735757455695,181.193393906527,2.00522434011575,1458,301,2,376,GALAXY,18.53744,16.92132,16.22067,15.87964,15.62687,0.01551385
1237651735757586538,181.364689323452,1.94812016452443,1458,301,2,378,GALAXY,17.84938,16.18451,15.44342,15.09509,14.82308,0.01862302
1237651736294064381,180.456254439031,2.42147124094118,1458,301,3,372,GALAXY,19.55497,17.91145,17.36801,17.05916,16.90907,0.01839226
1237656567048044640,334.720563773903,-1.05862645352422,2583,301,1,212,GALAXY,16.72511,15.36566,14.79107,14.45882,14.19895,0.01606526
1237656568118509903,327.236353890647,-0.345563000744427,2583,301,3,162,GALAXY,17.37282,15.95606,15.23866,14.85556,14.51987,0.01583428
1237658917457625304,190.763432008876,54.86378008161,3130,301,3,40,GALAXY,19.00894,17.58635,16.86632,16.55944,16.3461,0.01583705
1237658917457625320,190.66802725816,54.8463153424204,3130,301,3,40,GALAXY,19.28209,17.8982,17.20026,16.91132,16.73895,0.01657629
1237658917457756297,191.150608628773,54.7244197285165,3130,301,3,42,GALAXY,17.18632,15.73768,15.10715,14.82949,14.53296,0.01571489
1237665227311022154,200.124622437551,31.9553809307863,4599,301,4,186,GALAXY,18.01656,16.68734,16.03711,15.71019,15.45192,0.01654327
1237665227312791727,204.676908046143,31.2491944381092,4599,301,4,213,GALAXY,19.83671,18.04066,17.26739,16.9146,16.63532,0.01543274
1237667782844809329,209.689216756285,20.6618558550346,5194,301,4,617,GALAXY,17.73913,16.25155,15.4592,15.02987,14.72151,0.01613311
1237667782846447786,213.531844541145,20.0248827446014,5194,301,4,642,GALAXY,17.52272,15.84583,15.10648,14.76399,14.48119,0.01652272
1237657242434011300,141.837718336312,45.6996177021791,2740,301,3,248,GALAXY,18.89411,17.04449,16.60233,16.39664,16.23786,0.0171358
1237662226216976438,190.988235460557,40.7294768166136,3900,301,6,405,GALAXY,17.94246,15.48932,15.01787,14.73727,14.82366,0.01693468
1237663787953291441,115.939466877314,48.137085457225,4264,301,3,82,GALAXY,17.32683,15.89506,15.23282,14.91011,14.68679,0.01807673
1237663788492390623,118.923733678437,52.7882518964348,4264,301,4,116,GALAXY,18.34719,16.89242,16.2397,15.92057,15.70335,0.01860641
1237663788492456355,119.183426887517,52.989028989304,4264,301,4,117,GALAXY,19.70083,18.03065,17.35211,17.02535,16.80181,0.01784146
1237666338115092752,16.2365313060388,-0.906047016418455,4858,301,1,463,GALAXY,19.24219,17.45664,16.81617,16.5004,16.35504,0.01677198
1237666338651766883,15.8313303397133,-0.589643659003272,4858,301,2,460,GALAXY,17.55983,15.95631,15.2886,14.98546,14.7796,0.01835624
1237666338651832461,15.9750472666387,-0.440736873877274,4858,301,2,461,GALAXY,18.93093,17.21959,16.4825,16.12754,15.91263,0.01750834
1237666338651898039,16.1217273917273,-0.440780049867691,4858,301,2,462,GALAXY,19.33316,17.74936,17.13198,16.81345,16.65011,0.01749347
1237666338653863987,20.691704105023,-0.426464524344627,4858,301,2,492,GALAXY,17.65359,16.10131,15.43252,15.51172,15.02885,0.01728673
1237666338653864089,20.5878103547231,-0.486227728743148,4858,301,2,492,GALAXY,19.22093,17.57918,16.96552,16.60925,16.42526,0.01716016
1237666339189948591,18.8426277222426,-0.158468613788161,4858,301,3,480,GALAXY,18.55503,16.94881,16.23318,15.89267,15.66674,0.01733261
1237666339190341773,19.7684182526157,-0.138547372368213,4858,301,3,486,GALAXY,17.51335,15.96235,15.35176,15.01017,14.82582,0.01747985
1237666340796891271,10.3999756100625,1.07373243525359,4858,301,6,424,GALAXY,18.72206,17.20306,16.53825,16.2122,16.01534,0.01808988
1237667915416666251,176.004170543657,19.7160449160986,5225,301,3,79,GALAXY,19.56507,18.07254,17.36744,17.07638,16.82983,0.01796215
1237667915416731809,176.274370156781,19.6364980785805,5225,301,3,80,GALAXY,19.72281,18.10347,17.42455,17.15438,16.97284,0.0162502
1237667915950325816,168.270364763696,19.4596219301291,5225,301,4,30,GALAXY,17.06723,15.67272,14.97553,14.65371,14.39858,0.01648835
1237667915953471669,175.805295809532,20.1319186557438,5225,301,4,78,GALAXY,18.30553,16.70551,16.03093,15.69682,15.47586,0.0183119
1237667915953537344,176.015807787511,20.0989197509862,5225,301,4,79,GALAXY,18.01971,16.29707,15.54735,15.19988,14.89708,0.0185901
1237678619021148275,343.33202574908,2.40473747780474,7717,301,4,218,GALAXY,18.63141,16.92373,16.27387,15.80738,15.8549,0.01653591
1237650371018555562,179.483474881564,-2.20022021499587,1140,301,4,177,GALAXY,19.16495,17.70734,17.07559,16.77563,16.56301,0.01825687
1237650760778448980,176.570737636633,-3.17901561971324,1231,301,2,49,GALAXY,17.83895,15.98072,15.44337,15.16144,14.95836,0.01753094
1237650761852911726,178.258130234673,-2.29678288704217,1231,301,4,60,GALAXY,17.40137,15.8187,15.10471,14.75422,14.51344,0.01861324
1237658205037133969,148.056213020842,43.86413634952,2964,301,4,150,GALAXY,18.93398,17.3923,16.85618,16.58117,16.30401,0.01595828
1237667730193515042,120.643829397085,9.67157265905731,5182,301,2,38,GALAXY,19.12445,17.69197,17.07777,16.76033,16.55158,0.01538685
1237667733982085261,209.506128581436,19.6857454237281,5183,301,1,503,GALAXY,17.58733,16.16413,15.4023,15.00592,14.64486,0.01728641
