ObjectName,objID,ra,dec,run,rerun,camcol,field,type,u0,g0,r0,i0,z0,Redshift,RedshiftFlag
SDSSJ010350.86+324414.3,1237680479272829825,15.961937069648302,32.7373089862088,8150,301,5,126,GALAXY,20.982670000000002,21.206020000000002,18.82633,18.168329999999997,17.814989999999998,0.371287,SPEC
SDSSJ010828.72+313728.4,1237680310698705285,17.1196717049064,31.6245657997163,8111,301,3,177,GALAXY,25.09299,21.42734,19.630370000000003,18.74955,18.363410000000002,0.46466599999999997,SPEC
SDSSJ010710.87+313530.7,1237680310698574515,16.7953371363183,31.591878970997602,8111,301,3,175,GALAXY,25.60845,23.28236,20.86927,19.87001,19.6008,0.519413,SPEC
SDSSJ010945.87+314518.6,1237680314984629170,17.4411400018736,31.7551836259722,8112,301,3,39,GALAXY,21.42636,22.44613,20.82868,19.84336,19.30699,0.515301,SPEC
SDSSJ010710.68+313520.6,1237680310698574513,16.7945359866093,31.5890802064385,8111,301,3,175,GALAXY,24.40813,22.374879999999997,21.07677,19.944470000000003,19.55816,0.518446,SPEC
SDSSJ010423.89+325631.1,1237680312308859603,16.0995617307993,32.9419762188224,8111,301,6,170,GALAXY,21.9094,20.17484,18.50814,17.87838,17.528,0.392234,SPEC
SDSSJ010911.81+314036.3,1237680310698771189,17.299245537162303,31.676770348623,8111,301,3,178,GALAXY,22.11194,20.56444,18.91057,18.25735,17.77447,0.41548199999999996,SPEC
SDSSJ010719.13+331425.5,1237678892277301908,16.8297300916352,33.2404251401805,7781,301,1,48,GALAXY,24.55896,20.295460000000002,18.7014,18.14259,17.71271,0.311137,SPEC
WHLJ010719.1+331426,1237678892277301908,16.8297300916352,33.2404251401805,7781,301,1,48,GALAXY,24.55896,20.295460000000002,18.7014,18.14259,17.71271,0.3111,SPEC
SDSSJ010359.68+324920.6,1237680479272894968,15.9986955862444,32.8224009408687,8150,301,5,127,GALAXY,23.104779999999998,22.621170000000003,20.91035,19.87866,19.29279,0.6671520000000001,SPEC
CGCG501-072,1237680478735958170,15.8783361026631,32.3156779621384,8150,301,4,126,GALAXY,16.74239,14.84268,14.004529999999999,13.570170000000001,13.3039,0.019493,
KUG0103+329,1237678892277235796,16.6914888605342,33.2319063572428,7781,301,1,47,GALAXY,17.23385,15.83141,15.15391,14.7973,14.54529,0.015894,
SDSSJ010802.80+313528.1,1237680310698639682,17.011676496572,31.591147450918697,8111,301,3,176,GALAXY,23.03998,20.080470000000002,18.38486,17.795189999999998,17.47824,0.367517,SPEC
SDSSJ010606.68+313736.9,1237680310698508809,16.5278706019274,31.6269304935127,8111,301,3,174,GALAXY,20.98031,20.35079,19.31195,18.43655,18.18734,0.781273,SPEC
SDSSJ010348.73+324542.4,1237680479272829799,15.953047872402198,32.7617982806974,8150,301,5,126,GALAXY,23.572,22.60736,20.9287,19.81108,19.38201,0.6036229999999999,SPEC
SDSSJ010327.80+322048.8,1237680478735958779,15.8658728565009,32.3469054356786,8150,301,4,126,GALAXY,23.21252,21.34941,19.5334,18.84316,18.41855,0.45457,SPEC
2MASXJ01050689+3143465,1237680310698377466,16.278864156656898,31.729536475234898,8111,301,3,172,GALAXY,17.42826,16.25499,15.67588,15.424339999999999,15.221770000000001,0.017445,
SDSSJ010859.22+313831.5,1237680310698771067,17.246791901605402,31.642104846344104,8111,301,3,178,GALAXY,23.46649,22.338910000000002,20.5892,19.5896,19.08813,0.472367,SPEC
SDSSJ010519.52+314156.2,1237680310698378127,16.3313408337389,31.6989606515075,8111,301,3,172,GALAXY,25.13774,22.22331,20.80575,19.831879999999998,19.33002,0.44946899999999995,SPEC
SDSSJ010945.88+330535.6,1237678892277498866,17.441173015490698,33.0932364299899,7781,301,1,51,GALAXY,25.86635,21.721410000000002,20.36076,19.36153,18.92073,0.542216,SPEC
SDSSJ010524.07+314059.3,1237680310698443209,16.350290060356,31.683165575707804,8111,301,3,173,GALAXY,21.66787,20.82021,18.97206,18.32967,17.97585,0.40178800000000003,SPEC
SDSSJ010640.15+331436.0,1237678892277236487,16.6673203452206,33.243340406796996,7781,301,1,47,GALAXY,23.04056,20.98911,19.6135,18.83977,18.34383,0.362217,SPEC
CGCG501-120,1237680312309514309,17.7972304766639,32.7018271146195,8111,301,6,180,GALAXY,16.017329999999998,14.28355,13.56959,13.211210000000001,12.95968,0.016872,
WHLJ010409.4+315517,1237680478199152963,16.039200159645098,31.921291469538602,8150,301,3,127,GALAXY,19.002370000000003,16.95284,15.94764,15.52225,15.17285,0.1064,SPEC
SDSSJ011126.09+322439.2,1237680311772644314,17.8587107360047,32.4108929791788,8111,301,5,180,GALAXY,25.5666,23.049329999999998,21.33727,20.043429999999997,19.556060000000002,0.620429,SPEC
SDSSJ010553.09+313741.9,1237680310698443495,16.4712214348606,31.6283233457983,8111,301,3,173,GALAXY,25.258689999999998,22.72103,20.02587,19.02634,18.442529999999998,0.47203599999999996,SPEC
2MASSJ01032432+3229411,1237680311771923060,15.8513528115432,32.4947452447609,8111,301,5,169,GALAXY,22.091479999999997,20.2678,18.81091,18.16582,17.7894,0.254073,SPEC
2MASSJ01102991+3151589,1237680314984693969,17.624769127034398,31.8663691497821,8112,301,3,40,GALAXY,25.22576,20.60071,18.90407,18.25074,17.84064,0.38145300000000004,SPEC
SDSSJ010652.07+331522.3,1237678892277236585,16.7169828021142,33.256212788081896,7781,301,1,47,GALAXY,23.13989,21.715120000000002,20.354689999999998,19.430629999999997,18.84253,-3.1e-05,SPEC
SDSSJ010955.86+314453.5,1237680314984629035,17.4827764598747,31.748211727076203,8112,301,3,39,GALAXY,23.27508,21.368129999999997,19.87194,19.09504,18.57065,0.481512,SPEC
2MASSJ01102937+3151461,1237680314984693967,17.622236016026896,31.8628333603052,8112,301,3,40,GALAXY,24.39556,20.90648,18.95826,18.452379999999998,18.12663,0.384972,SPEC
SDSSJ010525.12+330919.5,1237680316594782876,16.3546777626696,33.1554447468515,8112,301,6,32,GALAXY,25.49328,21.54655,20.06206,19.23434,18.75015,0.46167600000000003,SPEC
UGC00669,1237680310698377540,16.3287993716031,31.6820470756028,8111,301,3,172,GALAXY,17.01624,15.0989,14.2374,13.776779999999999,13.4084,0.019563999999999998,
SDSSJ011127.81+322736.0,1237680311772644219,17.8658791183548,32.460015672485596,8111,301,5,180,GALAXY,22.828129999999998,21.91689,20.14399,19.23868,18.8352,0.482808,SPEC
2MASXJ01050392+3142554,1237680310698377450,16.2664720525877,31.7154222484803,8111,301,3,172,GALAXY,19.52273,17.76101,16.7896,16.332279999999997,15.96976,0.10443599999999999,SPEC
2MASXJ01050494+3142414,1237680310698377448,16.270561353550402,31.711473008645,8111,301,3,172,GALAXY,19.32253,17.53199,16.5703,16.15448,15.825470000000001,0.10513399999999999,SPEC
UGC00646,1237680311235051619,15.859848982232098,32.2373541611001,8111,301,4,169,GALAXY,15.95205,14.067770000000001,13.256170000000001,12.845460000000001,12.5866,0.017741999999999997,
2MASSJ01112619+3217037,1237680311772709541,17.8592254900618,32.2842570582282,8111,301,5,181,GALAXY,24.18574,20.88208,19.7427,18.85192,18.4181,0.181972,SPEC
SDSSJ010358.20+315721.4,1237680478199153379,15.9925170186642,31.9559617884207,8150,301,3,127,GALAXY,24.22777,22.2471,20.82135,20.01867,19.5112,0.446671,SPEC
2MASSJ01064678+3315449,1237678892277236196,16.6949283447444,33.2625435871567,7781,301,1,47,GALAXY,21.16562,18.90983,17.47997,16.95135,16.62368,0.23209699999999997,SPEC
2MASSJ01102057+3300565,1237680316595241315,17.5857937382648,33.0158545842215,8112,301,6,39,GALAXY,21.71209,19.42899,18.06815,17.52308,17.1801,0.23427699999999999,SPEC
2MASXJ01062858+3134218,1237680310698508565,16.6192078901843,31.5728976723944,8111,301,3,174,GALAXY,19.19774,17.296689999999998,16.37644,15.980789999999999,15.64985,0.105452,SPEC
SDSSJ011033.00+325812.5,1237680316595241675,17.6375268585101,32.970160460365,8112,301,6,39,GALAXY,22.355220000000003,21.74532,20.13495,19.29965,18.77246,0.5129630000000001,SPEC
2MASXJ01043453+3147327,1237680310698312012,16.1439459759067,31.7924758780187,8111,301,3,171,GALAXY,19.21325,17.1233,16.17416,15.759570000000002,15.372720000000001,0.10726600000000001,SPEC
SDSSJ011112.21+324441.4,1237680312309514852,17.8009031481908,32.744847661731896,8111,301,6,180,GALAXY,22.059720000000002,21.30602,19.52525,18.84536,18.47878,0.411102,SPEC
SDSSJ010620.49+331456.8,1237678892277170370,16.585412686791802,33.2491257569008,7781,301,1,46,GALAXY,22.401229999999998,22.07636,19.99389,18.77211,18.291320000000002,-8.7e-05,SPEC
