ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
2MASXJ03233737+4121585,1.23766E+18,50.90589123,41.36646506,3628,301,2,109,GALAXY,20.26581,18.29384,17.20432,16.65702,16.1995
2MASXJ03160735+4148487,1.23766E+18,49.03046546,41.81357506,3628,301,1,99,GALAXY,20.68095,18.24063,17.20103,16.71316,16.33794
2MASXJ03234843+4137135,1.23766E+18,50.95190564,41.6204393,3629,301,2,71,GALAXY,20.83364,18.38603,17.06462,16.50339,16.06275
2MASSJ03194241+4045072,1.23767E+18,49.92673074,40.75201382,5934,301,1,224,GALAXY,19.26372,17.81606,17.1099,16.68682,16.41826
2MASXJ03162544+4156127,1.23766E+18,49.10617649,41.93679226,3629,301,1,62,GALAXY,20.71717,18.38908,17.15317,16.632,16.18253
2MASXJ03233837+4150195,1.23766E+18,50.90996113,41.83885663,3628,301,3,107,GALAXY,19.44198,25.10753,16.15878,15.52048,15.15284
2MASXJ03153728+4139432,1.23766E+18,48.9051885,41.6620638,3643,301,6,59,GALAXY,20.96047,18.62099,17.37859,16.88069,16.45746
WHLJ032157.4+421221,1.23766E+18,50.48910515,42.20592373,3629,301,3,67,GALAXY,20.20147,17.80806,16.55109,15.9894,15.52073
2MASXJ03215738+4212220,1.23766E+18,50.48910515,42.20592373,3629,301,3,67,GALAXY,20.20147,17.80806,16.55109,15.9894,15.52073
2MASXJ03182645+4044517,1.23766E+18,49.61016847,40.7477336,3634,301,4,108,GALAXY,20.10517,17.9682,16.73056,16.19511,15.75887
WHLJ032408.2+412937,1.23766E+18,51.03400563,41.49349656,3629,301,2,72,GALAXY,21.21887,18.74336,17.42365,16.86696,16.37069
2MASXJ03152698+4128074,1.23766E+18,48.86235192,41.46857224,3634,301,5,102,GALAXY,20.28916,18.43374,17.24024,16.66377,16.22541
WHLJ031637.6+420500,1.23766E+18,49.15681252,42.08346572,3628,301,2,99,GALAXY,25.84009,21.83717,19.74958,19.12725,18.6134
WHLJ031557.0+410708,1.23766E+18,48.98768061,41.11884693,3643,301,5,61,GALAXY,21.31671,19.04982,17.56306,16.99785,16.62413
2MASXJ03201435+4041012,1.23767E+18,50.05980633,40.68375117,5817,301,1,244,GALAXY,17.85374,15.82126,14.95289,14.52567,14.3097
