ObjectName,objID,ra,dec,run,rerun,camcol,field,type,u0,g0,r0,i0,z0
2MASXJ01091313+3235528,1237680316058304891,17.3048745062164,32.5980327178583,8112,301,5,38,GALAXY,19.68984,17.84738,16.64205,16.16147,15.85756
SDSSJ010916.75+321514.2,1237680315521434328,17.3198249282304,32.2539708966812,8112,301,4,38,GALAXY,27.04557,22.88906,20.58783,19.59655,19.16089
SDSSJ010551.26+324050.1,1237680316057977044,16.4636182852016,32.6805865227357,8112,301,5,33,STAR,19.22989,18.34892,18.05799,17.95194,17.94199
SDSSJ010542.41+323846.1,1237680316057977353,16.4267333770705,32.6461535771361,8112,301,5,33,GALAXY,24.22547,22.45341,20.65743,19.5621,18.99166
2MASSJ01091975+3234002,1237680316058304608,17.3323255743767,32.5666878953225,8112,301,5,38,STAR,16.23997,15.35993,15.03308,15.00862,14.97115
SDSSJ010824.70+320157.6,1237680311235576289,17.1029286472828,32.0326741552477,8111,301,4,177,STAR,21.14064,20.62868,20.57112,20.42591,20.21277
SDSSJ010924.53+321814.3,1237680315521433922,17.3522427375789,32.3039816145483,8112,301,4,38,STAR,19.21344,18.37071,18.05644,17.93662,17.87959
SDSSJ010902.93+320850.6,1237680315521434220,17.2622130174116,32.1474104519445,8112,301,4,38,GALAXY,20.87169,20.66174,19.08599,18.41937,18.16559
SDSSJ010536.44+321212.3,1237680315521106638,16.4018446844075,32.203438512465,8112,301,4,33,STAR,22.22329,20.79256,20.60124,20.75226,21.48458
SDSSJ010531.57+323522.2,1237680311772120032,16.3815561580706,32.5895079605081,8111,301,5,172,GALAXY,21.54568,22.61749,20.9687,19.69313,19.19059
SDSSJ010915.92+321302.4,1237680315521433895,17.3163704763789,32.2173405619759,8112,301,4,38,STAR,19.8564,18.67499,18.84061,18.8347,18.74678
SDSSJ010520.70+322415.3,1237680315521106431,16.3362665282994,32.4042758541557,8112,301,4,33,STAR,25.24735,21.40229,21.17437,20.74531,20.29967
SDSSJ010741.41+315843.2,1237680311235510809,16.9225813795023,31.9786886789677,8111,301,4,176,STAR,25.24552,20.78422,20.13931,19.81116,19.67501
SDSSJ010926.65+323031.4,1237680311772513251,17.361073939443,32.508742426006,8111,301,5,178,GALAXY,25.5933,23.09951,20.92899,19.83681,19.28166
CGCG501-099,1237680311235576110,17.2178748607844,32.0999180388719,8111,301,4,177,GALAXY,16.20138,15.06808,14.58057,14.31699,14.14375
SDSSJ010545.04+320901.3,1237680311235313997,16.4376749298173,32.1503667490835,8111,301,4,173,GALAXY,23.78636,21.2334,20.15718,19.30022,18.78824
2MASXJ01065633+3158574,1237680311235444759,16.7347724734436,31.9825065303657,8111,301,4,175,GALAXY,16.92252,15.38142,14.71503,14.38795,14.17422
IVZw038NOTES15,1237680316058304809,17.3222786912551,32.6113067842491,8112,301,5,38,GALAXY,19.26926,17.22984,16.27065,15.88857,15.58568
2MASSJ01092015+3214098,1237680315521433904,17.3339939675863,32.2360930318576,8112,301,4,38,STAR,20.46123,17.89478,16.9786,16.6734,16.49074
2MASSJ01062978+3248361,1237680312309056171,16.6236185337535,32.8101425756954,8111,301,6,173,GALAXY,22.28424,20.67607,18.85264,18.14133,17.72534
2MASXJ01074708+3158337,1237680311235510708,16.9462756347691,31.9760634043951,8111,301,4,176,GALAXY,20.4902,18.94789,17.59021,17.07316,16.73769
SDSSJ010520.72+322926.4,1237680311772119730,16.3363686330417,32.4906891351996,8111,301,5,172,GALAXY,26.263,21.27103,19.58938,18.81969,18.46149
SDSSJ010757.54+325031.0,1237680312309187321,16.9897472774474,32.8419775243771,8111,301,6,175,GALAXY,25.01668,21.93683,20.33178,19.57536,19.05705
2MASXJ01052218+3218305,1237680315521106123,16.3423407880436,32.3084337171634,8112,301,4,33,GALAXY,20.37417,18.29002,17.15898,16.70712,16.38983
SDSSJ010701.03+325059.3,1237680312309121630,16.7543040991454,32.8498258463599,8111,301,6,174,STAR,22.82368,20.44556,20.04914,19.81637,19.58298
SDSSJ010651.40+315847.1,1237680311235380152,16.7141789971001,31.9797526328889,8111,301,4,174,GALAXY,23.78466,21.27108,19.80639,19.07234,18.65593
SDSSJ010616.27+324746.8,1237680316058043056,16.5678188513866,32.7963557267814,8112,301,5,34,GALAXY,23.60192,21.89839,20.20232,19.18998,18.66344
SDSSJ010934.68+322428.4,1237680311772512985,17.3945394952294,32.4078946862428,8111,301,5,178,GALAXY,24.90337,22.47985,20.93865,19.84606,19.63321
2MASXJ01053624+3209306,1237680311235313933,16.4009556529096,32.1585285167128,8111,301,4,173,GALAXY,19.78661,18.02478,16.96734,16.52183,16.21191
2MASXJ01065539+3157514,1237680311235444900,16.7307326737749,31.9642605473489,8111,301,4,175,GALAXY,19.71987,17.74129,16.72854,16.27526,15.92758
SDSSJ010755.82+325137.4,1237680312309187298,16.9825912329141,32.8604152937762,8111,301,6,175,GALAXY,23.14743,21.70548,20.11754,19.08685,18.66211
SDSSJ010755.31+315750.9,1237680311235510918,16.9804704150257,31.964149186487,8111,301,4,176,GALAXY,23.25713,22.27945,20.62954,19.80924,19.33606
SDSSJ010931.38+321714.1,1237680315521499511,17.3807683976537,32.2872529759989,8112,301,4,39,GALAXY,26.16687,21.74635,20.53452,19.82755,19.42343
SDSSJ010828.27+320025.9,1237680311235576381,17.1178101393323,32.0072077121397,8111,301,4,177,GALAXY,21.91935,20.36077,18.8719,18.18525,17.70623
WBL028,1237680315521434656,17.2928513328537,32.1361545547839,8112,301,4,38,STAR,23.88682,23.5528,22.74032,21.15559,20.52283
2MASSJ01085004+3203315,1237680311235576098,17.2086101116721,32.0587620277676,8111,301,4,177,GALAXY,24.29837,19.86567,18.23865,17.65385,17.30669
UGC00714,1237680315521433719,17.3084065364648,32.1513298823475,8112,301,4,38,GALAXY,15.18338,13.95068,13.37972,13.06164,12.8033
SDSSJ010539.12+320754.9,1237680311235314222,16.4130141719091,32.1319205978089,8111,301,4,173,STAR,21.90203,21.001,21.02893,20.87953,21.11141
SDSSJ010511.47+322315.9,1237680315521041124,16.2977934390533,32.3877582283093,8112,301,4,32,STAR,24.83822,21.87522,20.65249,20.53,20.84941
SDSSJ010830.74+320007.8,1237680311235576407,17.1280937909766,32.0021785482295,8111,301,4,177,GALAXY,26.02181,21.43891,20.70363,19.93946,19.97995
SDSSJ010938.68+322223.8,1237680311772512765,17.4111842673073,32.3732779618069,8111,301,5,178,STAR,21.56358,21.25715,21.25042,21.40885,21.45881
SDSSJ010756.55+325217.8,1237680312309187300,16.9856592725344,32.871633716924,8111,301,6,175,GALAXY,25.43077,22.26722,20.81181,19.79426,19.44742
SDSSJ010628.15+325030.7,1237680312309056152,16.6173053317576,32.8418759232996,8111,301,6,173,GALAXY,23.40117,20.48421,18.84522,18.22364,17.92877
2MASXJ01051073+3227165,1237680311772119289,16.2946820657176,32.454753151963,8111,301,5,172,GALAXY,17.44276,15.75816,15.03916,14.66562,14.4376
SDSSJ010939.65+322652.1,1237680311772512339,17.4152358805634,32.4478100153511,8111,301,5,178,GALAXY,22.17248,21.32922,19.89223,18.80656,18.36817
2MASXJ01055245+3245397,1237680316057977033,16.468707020861,32.7612527059911,8112,301,5,33,GALAXY,17.15294,15.79735,15.18815,14.87447,14.65015
WBL029,1237680316058304535,17.292235952445,32.7171232706039,8112,301,5,38,GALAXY,24.60124,25.4268,25.76754,21.80354,23.53525
SDSSJ010516.19+323435.9,1237680311772119655,16.3174771434395,32.5766628310463,8111,301,5,172,GALAXY,24.7671,21.8466,20.12613,19.23574,18.91209
2MASXJ01084135+3200420,1237680311235576210,17.1723416975363,32.0116078420496,8111,301,4,177,GALAXY,21.08009,18.70587,17.29377,16.76969,16.39216
WHLJ010841.4+320042,1237680311235576210,17.1723416975363,32.0116078420496,8111,301,4,177,GALAXY,21.08009,18.70587,17.29377,16.76969,16.39216
ARK032,1237680311772512337,17.4269916662865,32.4513736000962,8111,301,5,178,GALAXY,16.0428,14.53015,13.94407,13.66177,13.47838
SDSSJ010912.59+320635.1,1237680311235641896,17.302464988284,32.109762185189,8111,301,4,178,GALAXY,21.45562,20.52772,19.39985,18.68861,18.49938
SDSSJ010642.29+315657.8,1237680314984366604,16.6762228722141,31.9494109976499,8112,301,3,35,GALAXY,24.3267,21.96189,20.31833,19.4975,19.25673
2MASSJ01075689+3156155,1237680311235510713,16.9871053891346,31.9376333823227,8111,301,4,176,GALAXY,21.37205,19.72023,18.24044,17.6808,17.35372
2MASXJ01060204+3248197,1237680316057977071,16.5086801131181,32.8053982525439,8112,301,5,33,GALAXY,19.2728,17.4349,16.49634,16.0594,15.74811
SDSSJ010507.74+322952.4,1237680311772119618,16.2822543490598,32.4979098293758,8111,301,5,172,GALAXY,25.97526,21.74747,20.80425,20.02508,19.55172
AGC113901,1237680311235248334,16.3449362333638,32.1791463215657,8111,301,4,172,STAR,24.86072,23.07748,23.83668,24.47745,22.33968
SDSSJ010944.46+322435.4,1237680311772512363,17.4352568869695,32.4098543606615,8111,301,5,178,GALAXY,23.63444,22.8048,21.75981,20.71124,20.12032
2MASSJ01084377+3200251,1237680311235576219,17.1824419660807,32.0069083705077,8111,301,4,177,GALAXY,21.27339,18.88554,17.47119,16.97363,16.59132
SDSSJ010921.54+320827.8,1237680315521434390,17.33978236819,32.1410696194977,8112,301,4,38,GALAXY,23.43011,21.90626,20.53427,19.53076,18.94489
SDSSJ010505.34+322922.7,1237680311772119604,16.272275333056,32.489644815313,8111,301,5,172,STAR,23.83126,21.16553,20.8198,20.67132,20.65304
SDSSJ010816.13+325233.7,1237680312309252667,17.0672266249127,32.8760315237193,8111,301,6,176,GALAXY,22.94746,22.09309,20.02829,19.09255,18.69494
AGC114001,1237680311235314384,16.4702824650303,32.0394468146793,8111,301,4,173,GALAXY,21.36174,20.75937,20.07198,19.88792,19.40002
SDSSJ010603.73+320018.0,1237680311235314494,16.5155556566642,32.0050037217741,8111,301,4,173,GALAXY,26.54794,21.63623,19.81821,18.99266,18.45945
SDSSJ010547.34+324634.6,1237680316057977364,16.4472977215933,32.7762740842456,8112,301,5,33,GALAXY,21.17776,21.46271,20.2047,19.46342,19.06159
SDSSJ010856.42+320150.0,1237680311235576306,17.235090301083,32.0305655383081,8111,301,4,177,STAR,21.25986,21.13822,20.84479,21.06985,20.69671
2MASSJ01060073+3200375,1237680311235313886,16.5031083488109,32.010400966087,8111,301,4,173,GALAXY,21.89491,18.89943,17.51158,17.011,16.72515
2MASSJ01093159+3238387,1237680316058304902,17.3816524485042,32.6441107469755,8112,301,5,38,GALAXY,21.59631,19.97518,18.45275,17.88976,17.49868
SDSSJ010918.02+320624.1,1237680311235641558,17.3251047283526,32.1067029509306,8111,301,4,178,GALAXY,24.33203,22.51316,20.59677,19.57037,19.28214
WHLJ010942.8+321639,1237680315521499274,17.4283861923859,32.2774815199814,8112,301,4,39,GALAXY,18.96048,17.16006,16.12732,15.66786,15.28685
2MASXJ01094280+3216390,1237680315521499274,17.4283861923859,32.2774815199814,8112,301,4,39,GALAXY,18.96048,17.16006,16.12732,15.66786,15.28685
SDSSJ010756.67+325414.3,1237680312309187292,16.9861439510777,32.9039947689747,8111,301,6,175,GALAXY,22.19457,23.08399,20.72818,19.40624,18.99164
SDSSJ010732.47+315432.1,1237680314984431705,16.8853317042644,31.9089298497765,8112,301,3,36,GALAXY,25.01512,21.69167,19.7149,18.74493,18.47661
WHLJ010732.5+315432,1237680314984431705,16.8853317042644,31.9089298497765,8112,301,3,36,GALAXY,25.01512,21.69167,19.7149,18.74493,18.47661
2MASXJ01073995+3254512,1237680312309186786,16.9164893724664,32.9141987398493,8111,301,6,175,GALAXY,20.1282,17.95888,16.90706,16.41612,16.0347
SDSSJ010505.71+323215.5,1237680311772119054,16.2738336520604,32.5376535918992,8111,301,5,172,GALAXY,21.45973,21.4052,20.51196,19.75375,19.44867
SDSSJ010652.77+315510.9,1237680314984366470,16.7198867537783,31.9197178661511,8112,301,3,35,STAR,21.33591,20.55283,20.33155,20.53052,20.36247
SDSSJ010637.99+325327.9,1237680312309056242,16.6582986799003,32.8911114423148,8111,301,6,173,GALAXY,21.88116,20.93263,19.22406,18.57796,18.21241
SDSSJ010946.95+321950.6,1237680311772513125,17.44564082401,32.3307474135462,8111,301,5,178,STAR,23.50266,21.20603,20.79986,20.5509,20.46857
2MASXJ01094004+3213539,1237680315521499270,17.4169914585655,32.2316976112168,8112,301,4,39,GALAXY,19.06448,17.19513,16.18722,15.76663,15.4261
SDSSJ010601.01+315949.5,1237680311235314158,16.5042438340055,31.9970890719975,8111,301,4,173,GALAXY,22.02824,21.11005,19.9309,19.20065,18.96271
CGCG501-105,1237680316058304582,17.3351327779267,32.7228557772865,8112,301,5,38,GALAXY,17.37564,24.9848,15.96632,15.25774,14.65748
CGCG501-107,1237680315521499250,17.3887016820611,32.1732126485892,8112,301,4,39,GALAXY,16.54621,14.9409,14.23638,13.88525,13.62597
NGC0403,1237680312309317701,17.3089646103954,32.7520838778454,8111,301,6,177,GALAXY,14.90473,12.98678,12.15399,11.73374,11.4627
SDSSJ010839.27+325117.0,1237680312309252926,17.1636637221644,32.8547338086519,8111,301,6,176,GALAXY,26.17735,22.58157,20.7279,19.75014,19.54669
SDSSJ010733.61+325538.4,1237680312309186769,16.8900709173483,32.9273562331634,8111,301,6,175,STAR,19.57692,18.72034,18.44839,18.35012,18.34365
SDSSJ010459.83+322004.8,1237680315521041042,16.2493093596235,32.3346824764254,8112,301,4,32,STAR,25.65461,21.73578,21.20534,20.96953,21.4134
SDSSJ010920.14+320517.8,1237680311235641977,17.3339584171385,32.0882838838769,8111,301,4,178,STAR,23.20063,21.46101,21.37692,21.61596,22.11179
SDSSJ010835.20+315719.6,1237680311235576470,17.1467108298237,31.9554645169501,8111,301,4,177,GALAXY,23.01495,22.22665,20.32843,19.43731,18.84214
SDSSJ010510.35+321152.3,1237680311235248797,16.2931700400849,32.1978737813658,8111,301,4,172,GALAXY,26.161,22.36741,20.58744,19.75488,19.06428
2MASSJ01094846+3217122,1237680315521499646,17.4517787697831,32.2866031829979,8112,301,4,39,GALAXY,25.41079,20.58234,18.92169,18.2573,17.88364
SDSSJ010534.52+324537.4,1237680316057977256,16.3938672616781,32.7603922475838,8112,301,5,33,STAR,22.32133,21.22869,21.03383,20.85973,21.55546
SDSSJ010724.20+325603.3,1237680312309121813,16.8508389408059,32.9342747555893,8111,301,6,174,GALAXY,22.10309,21.13842,19.4971,18.69124,18.24233
SDSSJ010952.40+322059.7,1237680311772512687,17.4683662041518,32.3499427530063,8111,301,5,178,GALAXY,21.04685,21.57391,19.97908,18.8326,18.49545
PPS2092,1237680316058305520,17.3946059598772,32.6775708192352,8112,301,5,38,GALAXY,22.41162,22.77715,21.73427,21.89928,21.09687
SDSSJ010939.90+321124.3,1237680315521499598,17.4162738819153,32.1900901279223,8112,301,4,39,GALAXY,21.73732,21.53847,20.38903,19.51184,18.98807
SDSSJ010924.46+320557.7,1237680311235642033,17.351963304907,32.0993793144517,8111,301,4,178,GALAXY,23.59441,22.07874,20.88496,19.77562,19.32747
SDSSJ010527.41+320523.4,1237680311235249016,16.3642456869262,32.0898459936673,8111,301,4,172,GALAXY,24.69872,21.76185,20.15927,18.99743,18.35572
WHLJ010527.4+320523,1237680311235249016,16.3642456869262,32.0898459936673,8111,301,4,172,GALAXY,24.69872,21.76185,20.15927,18.99743,18.35572
2MASXJ01055200+3200037,1237680311235314044,16.4664010395334,32.0008852892513,8111,301,4,173,GALAXY,20.66895,18.41213,17.04194,16.50194,16.1505
SDSSJ010748.77+325554.9,1237680312309187203,16.953232964804,32.9319418079467,8111,301,6,175,GALAXY,22.66556,21.72323,20.23958,19.4205,18.95113
SDSSJ010817.17+315511.2,1237680314984497978,17.0715779481288,31.9197981626377,8112,301,3,37,GALAXY,23.92115,22.70375,21.22277,19.98977,19.33297
SDSSJ010803.27+325517.1,1237680312309187348,17.0136391009189,32.9214480266978,8111,301,6,175,GALAXY,22.38741,21.31393,19.32466,18.60648,18.14773
WHLJ010803.3+325517,1237680312309187348,17.0136391009189,32.9214480266978,8111,301,6,175,GALAXY,22.38741,21.31393,19.32466,18.60648,18.14773
2MASSJ01091422+3203124,1237680311235641544,17.3093928279168,32.0535440813676,8111,301,4,178,STAR,20.26469,18.92713,18.73273,18.47184,18.08019
SDSSJ010527.65+320509.9,1237680311235249023,16.3652319877389,32.0861014835682,8111,301,4,172,GALAXY,25.34654,22.25101,20.60802,19.55779,18.89021
UGC00692,1237680312309186610,16.9055620862075,32.9379664207315,8111,301,6,175,STAR,23.21558,21.98577,21.47356,21.3461,21.46375
2MASSJ01092333+3244115,1237680316058304581,17.3471554301655,32.7365447729887,8112,301,5,38,STAR,19.58995,17.14778,16.30037,16.04441,15.90199
SDSSJ010455.27+322221.5,1237680315521040999,16.2303198369438,32.3726596526001,8112,301,4,32,STAR,25.62541,20.89784,20.33261,20.18642,20.34055
SDSSJ010504.90+321321.3,1237680315521041106,16.2704350026574,32.2225880455133,8112,301,4,32,GALAXY,22.90233,21.96516,20.56026,19.51599,19.07162
SDSSJ010953.28+321947.6,1237680311772513345,17.4720339910917,32.3299086650996,8111,301,5,178,GALAXY,25.8879,22.54953,20.58127,19.49677,19.00736
SDSSJ010541.29+320150.5,1237680311235314274,16.4220499826614,32.0307023776012,8111,301,4,173,GALAXY,22.04995,20.84186,19.05207,18.51476,18.08497
SDSSJ010827.63+315556.6,1237680311235576043,17.115134583201,31.9323992320143,8111,301,4,177,STAR,21.45052,19.68833,19.45074,19.40879,19.45663
2MASXJ01094398+3237039,1237680316058370301,17.4331919107523,32.6178317429174,8112,301,5,39,GALAXY,17.68486,16.06063,15.36129,15.00531,14.78088
SDSSJ010458.84+321707.1,1237680315521041049,16.2452084103876,32.2853205134733,8112,301,4,32,GALAXY,21.61509,21.17887,20.24669,19.24416,18.90259
SDSSJ010526.45+320504.4,1237680311235249005,16.3602405619301,32.0845741057187,8111,301,4,172,STAR,25.32878,22.05516,21.71891,21.88277,21.79426
SDSSJ010803.35+325536.0,1237680312309187552,17.0139595950743,32.9266881299497,8111,301,6,175,GALAXY,22.28447,22.9921,21.30478,20.15957,19.89705
2MASSJ01060544+3157240,1237680314984300921,16.5226854691712,31.9566377813785,8112,301,3,34,GALAXY,21.67045,19.4222,17.99012,17.46188,17.10393
2MASSJ01071587+3256597,1237680312309121314,16.8157727046526,32.9497214487899,8111,301,6,174,STAR,21.04352,19.34337,18.35334,17.96968,17.74823
SDSSJ010459.23+321453.1,1237680315521041063,16.2468203342764,32.2480953443422,8112,301,4,32,GALAXY,21.96945,21.06047,19.32603,18.54734,18.11634
WBL030,1237680311772512499,17.4921660702709,32.3830775093259,8111,301,5,178,STAR,25.00659,24.47199,22.94565,22.34149,23.06535
SDSSJ010828.70+325416.0,1237680312309252814,17.1195980387408,32.9044700943923,8111,301,6,176,GALAXY,23.47215,22.03278,20.34647,19.5119,19.02252
SDSSJ010826.80+315458.5,1237680314984498010,17.1117012631977,31.916261927587,8112,301,3,37,GALAXY,26.96401,21.6594,19.90557,18.61792,17.93398
SDSSJ010814.55+325535.0,1237680312309252645,17.0606648175281,32.926403902964,8111,301,6,176,GALAXY,23.84253,21.14035,19.34147,18.61656,18.21273
SDSSJ010507.63+320959.9,1237680311235248769,16.2818231433604,32.1666468526374,8111,301,4,172,GALAXY,24.87252,21.27847,19.5137,18.6959,18.38937
SDSSJ010836.85+315557.7,1237680311235576506,17.1535675776124,31.9327044633459,8111,301,4,177,STAR,22.56702,21.68313,21.67198,21.99874,22.38886
SDSSJ010958.71+322738.5,1237680311772513203,17.4946627645608,32.4607080132893,8111,301,5,178,GALAXY,25.21632,21.98351,20.36253,19.41526,18.87946
WHLJ010535.2+324750,1237680316057976960,16.3965321005214,32.7973497263423,8112,301,5,33,GALAXY,18.66887,17.00931,16.05278,15.64302,15.274
2MASXJ01053516+3247506,1237680316057976960,16.3965321005214,32.7973497263423,8112,301,5,33,GALAXY,18.66887,17.00931,16.05278,15.64302,15.274
UGC00724,1237680311772577804,17.4974978905083,32.3684666297173,8111,301,5,179,GALAXY,14.63172,13.27483,12.52903,12.26165,12.0104
SDSSJ010619.10+325424.0,1237680312309056071,16.5796019736155,32.9066861095369,8111,301,6,173,STAR,22.5833,21.36475,21.51423,21.47783,21.54948
2MASSJ01062134+3154540,1237680314984300848,16.5889447146627,31.9150102793887,8112,301,3,34,STAR,20.87495,18.12898,17.05788,16.64934,16.43865
SDSSJ010806.12+325626.4,1237680312309187376,17.0255232779577,32.9406800158163,8111,301,6,175,GALAXY,22.65171,21.93537,20.14765,19.2787,19.25914
SDSSJ010940.50+320832.6,1237680315521499613,17.4187746807914,32.1423942217115,8112,301,4,39,STAR,21.99158,21.0387,20.92627,20.94058,20.51843
SDSSJ010736.24+315155.3,1237680314984432301,16.9010227826146,31.8653770540779,8112,301,3,36,GALAXY,22.79461,21.68616,20.05682,19.21935,18.79443
2MASSJ01061852+3154584,1237680314984300929,16.5771581144289,31.9162292245351,8112,301,3,34,GALAXY,21.49605,19.37014,17.97727,17.48606,17.15811
2MASXJ01083144+3254369,1237680312309252305,17.1309359880517,32.910442680161,8111,301,6,176,GALAXY,20.86419,18.41606,17.14231,16.65425,16.30303
SDSSJ010448.65+322317.2,1237680315521040939,16.202724148123,32.3881342730032,8112,301,4,32,GALAXY,26.1965,21.95767,20.82419,19.6636,19.19554
SDSSJ010910.25+324915.7,1237680312309318258,17.2927297130826,32.821043096277,8111,301,6,177,GALAXY,22.61347,21.50152,19.85364,19.03231,18.63843
SDSSJ010453.40+321612.0,1237680315521041005,16.2225208527015,32.2700088027282,8112,301,4,32,STAR,25.17438,20.99916,20.36838,20.11729,20.13088
SDSSJ010733.59+315139.8,1237680314984432276,16.8899904853074,31.861080833297,8112,301,3,36,GALAXY,22.75877,21.68311,20.02029,19.18074,18.76519
2MASXJ01050271+3238584,1237680316057911397,16.261198546388,32.6496824263056,8112,301,5,32,GALAXY,19.07664,17.11346,16.15551,15.74737,15.40976
SDSSJ010533.76+324821.8,1237680316057977595,16.3907102545123,32.8060594494595,8112,301,5,33,GALAXY,25.03211,22.24937,20.57391,19.4001,18.91104
2MASXJ01092636+3246168,1237680312309317964,17.3599334214358,32.7712466888176,8111,301,6,177,GALAXY,17.94113,16.36191,15.62315,15.26229,15.02501
SDSSJ010808.10+325655.4,1237680312309187391,17.0341288546823,32.9496695124023,8111,301,6,175,GALAXY,20.89887,19.59487,18.93425,18.53586,18.59898
SDSSJ010820.35+325607.4,1237680312309252447,17.0848292121376,32.9354114729978,8111,301,6,176,GALAXY,25.46777,23.1183,21.17519,20.12043,19.72558
RMJ010806.9+325702.4,1237680312309187380,17.0286192434615,32.9506657011801,8111,301,6,175,GALAXY,22.63293,20.79155,19.41529,18.72993,18.38125
SDSSJ010453.42+323501.7,1237680311772054315,16.2225916326109,32.5838268969494,8111,301,5,171,GALAXY,24.13391,22.87693,20.74779,19.83726,19.32409
2MASXJ01054052+3159227,1237680311235313999,16.4187076959989,31.9896445811021,8111,301,4,173,GALAXY,20.79584,18.75715,17.38599,16.86388,16.53767
SDSSJ010828.89+315355.7,1237680314984497816,17.1204133006383,31.8988317398068,8112,301,3,37,GALAXY,25.82033,22.0951,20.31541,19.44082,18.94216
SDSSJ010609.38+325431.0,1237680312309056006,16.5390982440691,32.9086321318731,8111,301,6,173,GALAXY,22.93423,22.22263,20.79185,19.49913,18.82675
2MASSJ01094274+3207286,1237680315521499643,17.4282897466647,32.124516987433,8112,301,4,39,GALAXY,22.76535,20.34857,18.68672,18.0878,17.68789
2MASSJ01055247+3252291,1237680312308990429,16.4686006612876,32.8748193694187,8111,301,6,172,GALAXY,20.27461,18.43727,17.26122,16.80702,16.48295
WHLJ010552.5+325229,1237680312308990429,16.4686006612876,32.8748193694187,8111,301,6,172,GALAXY,20.27461,18.43727,17.26122,16.80702,16.48295
SDSSJ010517.39+320404.0,1237680311235248928,16.3224964665576,32.0677958039689,8111,301,4,172,STAR,22.79326,21.79851,21.78576,21.78644,21.22512
SDSSJ010630.85+315239.1,1237680314984366909,16.6285813969778,31.8775488544424,8112,301,3,35,GALAXY,24.21394,22.8636,20.81817,19.8122,19.07978
2MASXJ01074714+3150562,1237680314984431936,16.9464996619807,31.8490141624752,8112,301,3,36,GALAXY,19.21674,17.08234,16.01339,15.56667,15.18151
SDSSJ010951.88+321030.5,1237680315521499700,17.4661836233866,32.1751557998813,8112,301,4,39,GALAXY,23.73928,21.38843,19.90469,19.32595,18.97746
SDSSJ011006.40+322726.5,1237680311772578405,17.5266726832547,32.4573688776015,8111,301,5,179,GALAXY,24.13204,22.37013,20.73927,19.79439,19.31611
SDSSJ010947.96+324135.0,1237680316058370558,17.4498743999436,32.6930651520367,8112,301,5,39,GALAXY,22.13121,21.92852,20.50878,19.61215,19.12191
2MASXJ01055888+3254137,1237680312309055737,16.4952732916433,32.9037378532337,8111,301,6,173,GALAXY,19.81748,17.84657,16.82874,16.40301,16.05012
2MASSJ01100703+3230276,1237680311772578247,17.5293274943895,32.5077258164377,8111,301,5,179,GALAXY,21.3445,19.96259,18.39369,17.86492,17.43038
SDSSJ010627.32+325714.1,1237680312309055838,16.6138648262087,32.9539270473907,8111,301,6,173,STAR,20.3607,19.6178,19.77724,19.57881,19.36414
2MASSJ01100143+3214172,1237680315521499793,17.5059778880222,32.2381991721146,8112,301,4,39,GALAXY,22.01408,20.31153,18.89211,18.35694,17.93819
CGCG501-102,1237680311235641385,17.3062093336854,31.9794570551851,8111,301,4,178,GALAXY,16.46476,14.65188,13.87517,13.50364,13.23212
SDSSJ010810.49+325806.4,1237680312309252589,17.0437460503643,32.9684717110068,8111,301,6,176,GALAXY,21.55168,21.56322,19.76303,18.72841,18.24102
SDSSJ010942.45+324352.9,1237680316058304955,17.4268766513376,32.7313779264326,8112,301,5,38,STAR,21.11551,20.38452,20.20236,20.19353,19.87193
2MASXJ01054666+3156477,1237680314984235408,16.4443915787587,31.9464774480073,8112,301,3,33,GALAXY,17.04473,15.87083,15.31045,15.05487,14.81779
2MASXiJ0109481+324211,1237680316058370081,17.4511622312855,32.7031893183857,8112,301,5,39,GALAXY,18.13544,16.46295,15.78454,15.44952,15.22069
2MASSJ01044286+3218030,1237680315521040910,16.1786797204474,32.3009848499127,8112,301,4,32,GALAXY,20.43903,19.32155,18.00756,17.39064,17.00985
SDSSJ010627.41+315155.3,1237680314984366377,16.6142549174799,31.8653720198208,8112,301,3,35,GALAXY,25.02521,22.28541,21.23069,19.78027,19.33198
SDSSJ010440.32+322915.4,1237680311772054216,16.1680086695575,32.487612964678,8111,301,5,171,GALAXY,22.22602,20.79308,20.05832,19.21482,19.18922
MAPSP0295-0642385,1237680315521040554,16.168539710986,32.3304191645923,8112,301,4,32,GALAXY,18.61164,17.86367,17.71929,17.66823,17.78601
SDSSJ010529.57+315930.0,1237680311235249059,16.3732356855452,31.9916664914907,8111,301,4,172,GALAXY,23.16223,21.02825,20.12826,19.43995,20.17966
SDSSJ010848.79+325505.9,1237680312309252981,17.203318389105,32.9183286380561,8111,301,6,176,GALAXY,24.25701,21.52349,20.42099,19.62677,18.9649
SDSSJ010957.18+321026.1,1237680315521500088,17.4882696419302,32.1739258244675,8112,301,4,39,GALAXY,23.93318,23.54731,21.14514,19.79048,19.41661
SDSSJ010730.50+314932.8,1237680314984432253,16.8771303934521,31.8258053389113,8112,301,3,36,GALAXY,23.32131,20.84173,19.18478,18.53399,18.29463
2MASSJ01093329+3202108,1237680311235641460,17.3887666624096,32.0363236249493,8111,301,4,178,STAR,18.51603,17.57898,17.29463,17.19916,17.17728
CGCG501-076,1237680314984235325,16.3942155855235,31.9712086936781,8112,301,3,33,GALAXY,16.359,14.98943,14.27415,13.90524,13.6272
