ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
IC1692,1237666214078251439,21.1646876735054,33.2357494305744,4829,301,2,163,GALAXY,17.04398,15.27118,14.45877,14.03897,13.71078
SDSSJ012319.72+332717.7,1237678806920266714,20.8321829308052,33.454932541852,7761,301,2,131,GALAXY,25.65081,23.47592,21.66469,20.40766,20.41393
SDSSJ012330.78+330251.1,1237678806383394952,20.8782868609995,33.0475406628874,7761,301,1,131,STAR,20.08744,19.82853,19.73774,19.42138,19.33124
IC1691,1237666214078316947,21.1073339784881,33.407160330383,4829,301,2,164,GALAXY,17.44896,15.68462,14.84944,14.43064,14.13573
SDSSJ012246.43+330821.5,1237666214615057406,20.6934610372979,33.1393263328501,4829,301,3,162,GALAXY,22.9976,21.84356,20.18172,19.34944,18.79999
SDSSJ012436.71+330915.6,1237666214078251671,21.1529593905117,33.154340456892,4829,301,2,163,STAR,22.05568,20.95026,20.35259,19.81372,19.41825
IC1684,1237666214615187768,20.7212687826461,33.4135262901113,4829,301,3,164,GALAXY,16.84413,15.07976,14.24053,13.81698,13.46423
SDSSJ012307.44+330333.3,1237678806383394877,20.781036357167,33.0592685753861,7761,301,1,131,GALAXY,24.07059,21.03328,19.38442,18.6323,18.2463
NGC0499,1237678806920200279,20.7979218399231,33.4602019731139,7761,301,2,130,GALAXY,14.89432,12.91647,11.98337,11.50555,11.14012
SDSSJ012244.88+330758.7,1237666214615056933,20.6869987365144,33.1329856851734,4829,301,3,162,GALAXY,22.27502,20.32299,18.75172,17.95149,17.4766
SDSSJ012240.59+330823.1,1237666214615056581,20.6691387248933,33.1397487876031,4829,301,3,162,GALAXY,24.57971,20.36051,18.57444,17.73835,17.31796
SDSSJ012346.59+332936.3,1237678806920266533,20.944138674646,33.4934316031082,7761,301,2,131,GALAXY,26.39295,22.39183,20.56918,19.45064,18.97741
SDSSJ012437.55+330735.8,1237666214078251288,21.1564555918196,33.1266138539517,4829,301,2,163,STAR,20.02525,19.79464,19.39374,19.36426,19.37602
SDSSJ012231.66+331229.7,1237666214615122641,20.6319291512625,33.208258528846,4829,301,3,163,STAR,21.09784,20.71233,20.55691,20.5464,20.33025
2MASSJ01230382+3327564,1237666214615253611,20.7659644948495,33.4656483563946,4829,301,3,165,GALAXY,22.31371,20.35538,18.66746,18.09943,17.74405
SDSSJ012417.14+330229.7,1237666214078186012,21.0714156154744,33.0415981525813,4829,301,2,162,GALAXY,22.51313,20.43925,19.13513,18.57339,18.18676
2MASSJ01232536+3330149,1237678806920266162,20.8556107258671,33.5041664618705,7761,301,2,131,GALAXY,22.0933,20.15567,18.5093,17.95798,17.58177
NGC0498,1237678806920200289,20.7969577172688,33.4893331829981,7761,301,2,130,GALAXY,17.28657,15.48471,14.64284,14.23289,13.91337
SDSSJ012243.82+330518.6,1237666214615057250,20.6826200473704,33.0885069534854,4829,301,3,162,GALAXY,24.06594,20.96573,19.21289,18.55778,18.13281
SDSSJ012323.75+330006.5,1237678806383395708,20.8489704067864,33.0018210518047,7761,301,1,131,GALAXY,22.40567,21.85981,20.03713,19.16426,19.01637
SDSSJ012318.13+330014.3,1237678806383394912,20.8256185295784,33.0039679799399,7761,301,1,131,STAR,18.24946,18.00233,18.30638,18.56943,18.80465
NGC0495,1237666214615252998,20.7331485206572,33.4714120788291,4829,301,3,165,GALAXY,15.87903,13.90022,13.0093,12.57229,12.2627
SDSSJ012409.34+333034.7,1237666214078382648,21.0389477976064,33.5096439131212,4829,301,2,165,GALAXY,24.90488,23.14191,21.41246,19.9609,19.26271
SDSSJ012450.58+332233.1,1237666214078317590,21.2107522113803,33.3758582855435,4829,301,2,164,GALAXY,26.15174,22.25338,20.67541,19.69411,19.17817
SDSSJ012259.35+330112.0,1237678806383395027,20.7473241377572,33.0200132075714,7761,301,1,131,STAR,20.1983,19.33524,18.99746,18.91574,18.88705
CGCG502-055,1237666214615056502,20.641604928414,33.103319306569,4829,301,3,162,GALAXY,17.9079,15.49225,14.69243,14.25968,14.0623
SDSSJ012434.81+332719.6,1237666214078383070,21.1450445800389,33.4554458976252,4829,301,2,165,GALAXY,24.01113,21.67767,20.02187,19.13453,18.76391
SDSSJ012257.68+330101.0,1237678806383395309,20.7403596261167,33.0169611782528,7761,301,1,131,GALAXY,21.44551,21.71322,20.62297,19.64999,19.33786
SDSSJ012244.22+330311.1,1237666214615056964,20.6842845865525,33.0530983518407,4829,301,3,162,GALAXY,23.28595,21.19066,19.43725,18.61782,18.16272
SDSSJ012414.14+330005.5,1237666214078185850,21.0589462701273,33.0015472198871,4829,301,2,162,STAR,20.74087,20.27758,20.20245,20.16438,19.80539
SDSSJ012310.13+333105.7,1237678806920200561,20.7922459799416,33.5182710161541,7761,301,2,130,GALAXY,25.26043,21.02617,19.06271,18.39687,17.97602
SDSSJ012500.68+331423.3,1237678892815745874,21.252860910694,33.2398235745719,7781,301,2,72,GALAXY,21.96258,21.45597,20.43278,19.71718,19.50731
NGC0517,1237666214078382122,21.1825236385231,33.4295946896973,4829,301,2,165,GALAXY,15.53439,13.6358,12.78701,12.34394,12.0483
SDSSJ012220.27+331837.7,1237666214615123062,20.5844744831469,33.3104886077362,4829,301,3,163,STAR,22.53616,21.27598,20.75262,20.37157,19.97977
2MASSJ01242233+3330106,1237666214078382346,21.0932636794343,33.5030780258626,4829,301,2,165,GALAXY,23.03941,20.2295,18.60805,17.95822,17.63522
SDSSJ012227.33+330700.1,1237666214615056540,20.6139134915033,33.1166958025384,4829,301,3,162,STAR,24.2636,22.72672,21.09404,20.28994,21.39735
NGC0496,1237678806920200549,20.7983279381364,33.5292769644753,7761,301,2,130,GALAXY,15.39658,14.16159,13.48265,13.15825,12.9503
2MASXJ01245547+3322555,1237666214078316706,21.2311229773762,33.38203566029,4829,301,2,164,GALAXY,20.13096,18.03681,16.86263,16.30981,15.8759
WHLJ012455.5+332255,1237666214078316706,21.2311229773762,33.38203566029,4829,301,2,164,GALAXY,20.13096,18.03681,16.86263,16.30981,15.8759
SDSSJ012446.23+332619.3,1237666214078382129,21.1926326772957,33.4387096207271,4829,301,2,165,GALAXY,28.9379,18.64644,16.92638,16.28176,26.88933
SDSSJ012434.31+330147.8,1237666214078186383,21.1429817761787,33.0299713889507,4829,301,2,162,GALAXY,24.83577,21.68581,19.90318,19.10252,18.62833
SDSSJ012301.55+325927.8,1237678806383395343,20.7564835704972,32.991050317217,7761,301,1,131,GALAXY,25.42278,22.02818,21.00339,19.8647,19.33593
SDSSJ012235.36+332702.4,1237666214615188434,20.6473409569259,33.4506752022167,4829,301,3,164,GALAXY,25.03169,22.00521,20.39479,19.30715,18.78702
NGC0515,1237666214078382275,21.1604460506439,33.4727408441835,4829,301,2,165,GALAXY,16.15214,14.22855,13.27691,12.77746,12.40811
SDSSJ012338.98+333326.4,1237678893352485721,20.912440524433,33.5573319944813,7781,301,3,70,GALAXY,22.98507,22.25375,20.71505,19.75391,19.31278
SDSSJ012504.75+331151.7,1237678892815745938,21.2698237470926,33.1976972154954,7781,301,2,72,GALAXY,24.1386,22.41452,20.65221,19.6306,19.08688
WHLJ012504.8+331152,1237678892815745938,21.2698237470926,33.1976972154954,7781,301,2,72,GALAXY,24.1386,22.41452,20.65221,19.6306,19.08688
IC1682,1237666214615122120,20.554990850312,33.2603427663446,4829,301,3,163,GALAXY,16.37144,14.50482,13.60783,13.20209,12.87841
SDSSJ012505.89+331258.5,1237678892815746161,21.274541731487,33.2162661245206,7781,301,2,72,GALAXY,23.49009,22.23988,20.71745,19.72994,19.15081
SDSSJ012302.82+333154.0,1237666214615254023,20.7617791858791,33.5316929429592,4829,301,3,165,GALAXY,24.88976,22.54722,21.22929,19.86731,19.45327
2MASXJ01250257+3321275,1237666214078316883,21.260673363419,33.357751069975,4829,301,2,164,GALAXY,20.49883,18.33235,17.18921,16.7036,16.29777
2MASSJ01230478+3258262,1237678806383394886,20.7699379538016,32.9739423847961,7761,301,1,131,STAR,17.4704,16.12156,15.58155,15.35304,15.24292
SDSSJ012320.49+333329.3,1237678893352486078,20.835409360176,33.5581626142415,7781,301,3,70,GALAXY,24.35318,23.93432,21.61854,20.28481,19.55743
2MASXJ01225172+3331021,1237666214615253236,20.7156085417502,33.5171811078037,4829,301,3,165,GALAXY,17.93503,16.2088,15.41186,15.00501,14.69524
2MASXJ01242006+3258335,1237666214078185813,21.0835924680725,32.9759692847084,4829,301,2,162,GALAXY,19.51177,17.51027,16.57091,16.13491,15.81434
SDSSJ012246.74+330008.3,1237666214614991108,20.6947948167967,33.0023469001428,4829,301,3,161,STAR,19.1282,18.20665,17.85416,17.72936,17.69146
2MASSJ01234105+3334206,1237678893352484946,20.9212373395787,33.5723819703646,7781,301,3,70,STAR,18.87383,17.89118,17.46524,17.32943,17.27768
KUG0120+332B,1237678893352419722,20.8111997925048,33.5627375065723,7781,301,3,69,GALAXY,18.27955,16.41281,15.47776,14.97295,14.60682
SDSSJ012209.90+332029.0,1237666214615188074,20.5412766710853,33.3413965620201,4829,301,3,164,GALAXY,26.2661,21.41315,19.72379,18.65567,18.12403
2MASXJ01235018+3335062,1237678893352485011,20.9592010513981,33.5850598218546,7781,301,3,70,GALAXY,17.53399,15.67169,14.83439,14.43805,14.10816
2MASSJ01242956+3332191,1237666214078382806,21.1232276872478,33.5386978523145,4829,301,2,165,GALAXY,22.37464,19.42872,17.9397,17.38643,17.18855
SDSSJ012328.26+325535.1,1237678806383395559,20.8677528789798,32.9264300318065,7761,301,1,131,STAR,24.13716,22.08503,21.87381,22.06881,21.15677
SDSSJ012420.50+333330.0,1237666214078382496,21.0854260292332,33.5583569574955,4829,301,2,165,STAR,23.94176,21.05736,19.89338,19.4409,19.9495
SDSSJ012345.63+333521.9,1237678893352485787,20.940144648162,33.5894254627351,7781,301,3,70,GALAXY,26.69547,22.34985,20.59562,19.47503,19.05746
SDSSJ012229.56+330143.7,1237666214615057064,20.6231946818911,33.0288263390115,4829,301,3,162,GALAXY,22.7548,22.63981,21.08371,19.80081,19.32445
SDSSJ012312.92+325606.3,1237678806383395081,20.8038249826231,32.9350035061042,7761,301,1,131,STAR,19.10417,18.11282,17.83964,17.72208,17.70126
2MASXJ01250175+3304375,1237678892815745435,21.2571850151648,33.0769281753032,7781,301,2,72,GALAXY,19.83264,17.59935,16.51416,16.03803,15.59346
2MASSJ01232146+3255280,1237678806383395184,20.8393024884162,32.924505465672,7761,301,1,131,GALAXY,21.63524,19.91626,18.33042,17.78806,17.40932
SDSSJ012317.78+333512.8,1237678893352420691,20.8241046892215,33.5869053419174,7781,301,3,69,GALAXY,24.98695,22.49912,20.9916,19.91052,19.46455
SDSSJ012458.35+330304.6,1237678806383526473,21.2431211806858,33.0512785440554,7761,301,1,133,STAR,22.29355,20.4593,20.06815,20.01052,19.91026
SDSSJ012201.51+331751.5,1237666214615123014,20.5062934194932,33.2976526399042,4829,301,3,163,GALAXY,25.62149,21.70634,19.99146,19.18859,18.6246
SDSSJ012213.96+330442.9,1237666214615056471,20.5581845025106,33.0786111996289,4829,301,3,162,GALAXY,24.5178,22.61493,20.74774,19.59084,18.99449
SDSSJ012229.12+333009.7,1237666214615254339,20.6213617659767,33.5027038139356,4829,301,3,165,GALAXY,25.21597,23.35648,21.45097,20.09476,19.6546
SDSSJ012159.94+331640.8,1237666214615122956,20.4997819382237,33.2780029297705,4829,301,3,163,GALAXY,21.69024,20.71334,19.30365,18.50763,17.96157
SDSSJ012159.87+331752.9,1237666214615123013,20.4994932185302,33.2980345676777,4829,301,3,163,GALAXY,24.15071,22.43036,20.55978,19.56694,19.03266
SDSSJ012218.70+330255.0,1237666214615056430,20.5779186175902,33.0486157758425,4829,301,3,162,GALAXY,22.37578,21.09028,20.15143,19.38385,19.376
SDSSJ012454.69+332930.5,1237666214078383221,21.2278881919759,33.4918164734547,4829,301,2,165,GALAXY,23.81702,22.27697,20.63698,19.62577,19.22801
SDSSJ012455.42+332931.4,1237666214078383220,21.230948501963,33.4920709336641,4829,301,2,165,GALAXY,24.85304,22.53187,20.80537,19.66003,19.33943
SDSSJ012208.57+332447.1,1237666214615187754,20.5357260683127,33.4131043266872,4829,301,3,164,STAR,20.43354,19.77021,19.67574,19.69633,19.55916
SDSSJ012437.37+333257.1,1237666214078383399,21.1557120297726,33.5492009475388,4829,301,2,165,GALAXY,23.14496,21.09861,19.17453,18.52905,18.09727
SDSSJ012354.21+333630.2,1237678893352485908,20.9758944012026,33.6084039079712,7781,301,3,70,GALAXY,26.10242,22.32682,20.34689,19.49064,18.97295
SDSSJ012522.40+331838.0,1237678806920463316,21.3433487918617,33.3105687112582,7761,301,2,134,GALAXY,24.35199,22.7381,21.06248,19.95191,19.3887
SDSSJ012208.51+332542.4,1237666214615188337,20.5354605970695,33.4284470205608,4829,301,3,164,GALAXY,23.70801,21.93476,20.43834,19.47169,18.90908
2MASXJ01221171+3326573,1237666214615187800,20.5489241983701,33.4491779653176,4829,301,3,164,GALAXY,18.12462,16.39652,15.57168,15.15758,14.8588
WHLJ012506.1+332822,1237666214078382620,21.2755532968959,33.4728957492069,4829,301,2,165,GALAXY,21.3922,19.15328,17.81038,17.20532,16.8868
2MASXJ01250610+3328225,1237666214078382620,21.2755532968959,33.4728957492069,4829,301,2,165,GALAXY,21.3922,19.15328,17.81038,17.20532,16.8868
SDSSJ012340.65+325300.1,1237678892278809040,20.9193496200901,32.8832924384151,7781,301,1,71,STAR,20.13576,20.02841,20.36812,20.79733,21.9542
SDSSJ012244.08+333432.8,1237666214615254139,20.6836889544779,33.5758094215009,4829,301,3,165,GALAXY,24.33888,23.00544,20.97968,19.92991,19.55259
SDSSJ012527.21+331636.0,1237678806920462924,21.3634031757632,33.2766942127012,7761,301,2,134,GALAXY,24.66006,21.97108,20.66044,19.56414,18.91283
SDSSJ012219.83+333036.6,1237666214615253876,20.5826629681461,33.5101817123773,4829,301,3,165,GALAXY,25.41783,22.33399,20.51917,19.6764,19.27354
SDSSJ012152.21+331830.5,1237678892815483967,20.4675652714409,33.3084761027238,7781,301,2,68,GALAXY,23.35805,22.23551,20.40744,19.30913,18.74612
IC1680,1237678892815483037,20.4632790958284,33.282703666451,7781,301,2,68,GALAXY,16.72826,14.80047,13.95356,13.53518,13.20079
SDSSJ012201.25+330541.7,1237666214615056974,20.5052384136433,33.0949300179386,4829,301,3,162,STAR,22.29244,21.61172,21.5846,21.44718,21.53692
SDSSJ012152.17+331900.0,1237678892815483964,20.4673962705835,33.3166636290316,7781,301,2,68,GALAXY,23.75003,22.66634,21.08533,20.07727,19.74908
SDSSJ012244.88+333508.9,1237666214615254172,20.6870337872685,33.5858357878093,4829,301,3,165,GALAXY,22.06464,22.1309,20.35143,19.27706,18.7956
2MASSJ01233240+3252255,1237678892278808601,20.8850386758006,32.8737362741912,7781,301,1,71,STAR,16.56702,15.48517,15.26017,15.1942,15.19271
SDSSJ012246.51+333531.1,1237666214615254437,20.6938308372211,33.5919951348053,4829,301,3,165,GALAXY,26.05091,22.58134,20.86637,19.92001,19.44345
KUG0119+328,1237666214615056751,20.4822202363319,33.1309403367654,4829,301,3,162,STAR,21.7035,21.5969,21.70139,21.70413,21.87684
SDSSJ012149.94+331306.8,1237678892815483656,20.4581073885587,33.218570970572,7781,301,2,68,GALAXY,23.01886,22.08509,20.48225,19.57086,18.9237
SDSSJ012159.55+330542.3,1237666214615056874,20.4981380671549,33.0951001923278,4829,301,3,162,GALAXY,23.13364,21.17992,19.36911,18.72885,18.33546
SDSSJ012409.34+333741.3,1237678893352551100,21.0389467081425,33.6281496126763,7781,301,3,71,GALAXY,22.4264,21.50455,20.29225,19.12848,18.40618
2MASSJ01251518+3327155,1237678806920396932,21.3131537354645,33.4544019194253,7761,301,2,133,GALAXY,22.6193,20.72989,18.80529,18.17779,17.82787
2MASSJ01251827+3326115,1237678806920397251,21.3261872942994,33.4365484711069,7761,301,2,133,GALAXY,22.65411,19.74661,18.24159,17.68772,17.30126
WHLJ012515.0+332726,1237678806920396933,21.3125527766749,33.4571345709884,7761,301,2,133,GALAXY,22.21082,20.36424,18.29431,17.68926,17.34885
2MASSJ01235081+3338433,1237678893352485338,20.9618263316755,33.645277229422,7781,301,3,70,GALAXY,22.72101,20.01228,18.36519,17.82089,17.42338
SDSSJ012329.95+325159.8,1237678892278743530,20.8748817636623,32.8664937667297,7781,301,1,70,STAR,20.5194,20.12618,20.24795,20.41645,20.35609
2MASSJ01251475+3328002,1237678806920397236,21.3114173137109,33.4668290950006,7761,301,2,133,GALAXY,21.93769,19.32393,17.95441,17.39859,17.01441
RMJ012514.7+332800.6,1237678806920397236,21.3114173137109,33.4668290950006,7761,301,2,133,GALAXY,21.93769,19.32393,17.95441,17.39859,17.01441
2MASXJ01252224+3325095,1237678806920397254,21.3428094276558,33.41916810695,7761,301,2,133,GALAXY,21.14603,19.44219,17.87869,17.34352,17.02263
SDSSJ012411.05+333800.8,1237678893352551128,21.0460708682614,33.6335630956762,7781,301,3,71,GALAXY,22.7446,21.98389,21.09845,20.02462,19.40409
SDSSJ012147.40+331728.9,1237678892815483188,20.447539893567,33.2913738955963,7781,301,2,68,GALAXY,23.90027,21.46645,20.52846,19.65934,19.26432
2MASSJ01225832+3337222,1237666214615319072,20.7430077540881,33.6228111210205,4829,301,3,166,GALAXY,25.61115,20.74777,19.0249,18.35758,17.93451
SDSSJ012533.31+331511.7,1237678892815810649,21.3887989828826,33.253257035921,7781,301,2,73,GALAXY,26.52553,21.01689,19.62193,18.26517,17.87651
SDSSJ012532.26+331210.0,1237678892815811249,21.3844315622775,33.2027979325751,7781,301,2,73,GALAXY,22.84915,21.96122,20.64403,19.85919,19.49812
SDSSJ012518.88+332659.6,1237678806920397716,21.3286802688721,33.4499059555077,7761,301,2,133,GALAXY,23.56142,21.74763,19.70706,19.03168,18.63761
SDSSJ012532.50+331141.0,1237678892815811252,21.385443785282,33.1947376882144,7781,301,2,73,STAR,22.93671,20.92163,20.50269,20.60068,20.55448
SDSSJ012455.26+325725.6,1237678806383526301,21.2302467139967,32.957135508178,7761,301,1,133,STAR,20.91117,20.03342,19.78899,19.81107,19.65803
SDSSJ012504.16+333133.6,1237666214078382724,21.2673764935469,33.5260177626214,4829,301,2,165,GALAXY,24.9201,22.51311,20.92508,19.9077,19.57518
2MASXJ01224309+3336112,1237666214615253564,20.6797433898223,33.6033033430461,4829,301,3,165,GALAXY,21.06131,19.13494,17.57741,16.99883,16.6305
WHLJ012243.1+333612,1237666214615253564,20.6797433898223,33.6033033430461,4829,301,3,165,GALAXY,21.06131,19.13494,17.57741,16.99883,16.6305
SDSSJ012212.18+325957.3,1237666214614991267,20.5507978694183,32.9992607556755,4829,301,3,161,STAR,20.06466,19.21657,18.81482,18.69378,18.62823
2MASSJ01223792+3255118,1237666214614991000,20.6580953650918,32.9199652945606,4829,301,3,161,STAR,17.98453,16.89194,16.39188,16.19362,16.09836
SDSSJ012320.94+333903.9,1237678893352420491,20.8372840531865,33.6510890847249,7781,301,3,69,GALAXY,23.44153,22.28245,20.43637,19.50167,19.06059
2MASSJ01240798+3252035,1237666214078120425,21.0331968165286,32.8677408404236,4829,301,2,161,GALAXY,22.04048,20.02309,18.39477,17.82994,17.49126
SDSSJ012200.19+332723.1,1237678806920135255,20.5008222916736,33.4564254717121,7761,301,2,129,STAR,22.10634,21.18589,21.05656,21.17402,20.95958
WHLJ012349.0+333922,1237678893352485186,20.9541124690926,33.656116688333,7781,301,3,70,GALAXY,21.53993,19.49892,17.90608,17.35092,16.93265
[WH2015]0095,1237678893352485186,20.9541124690926,33.656116688333,7781,301,3,70,GALAXY,21.53993,19.49892,17.90608,17.35092,16.93265
RMJ012349.0+333922.0,1237678893352485186,20.9541124690926,33.656116688333,7781,301,3,70,GALAXY,21.53993,19.49892,17.90608,17.35092,16.93265
2MASXJ01234898+3339222,1237678893352485186,20.9541124690926,33.656116688333,7781,301,3,70,GALAXY,21.53993,19.49892,17.90608,17.35092,16.93265
SDSSJ012420.87+325246.3,1237666214078120446,21.0869685637364,32.8795447762315,4829,301,2,161,GALAXY,23.41068,21.53012,20.07701,19.50621,19.15899
SDSSJ012149.10+332239.6,1237678892815483589,20.4546274599008,33.3776812382305,7781,301,2,68,GALAXY,23.49968,22.60967,21.30757,20.13265,19.67784
2MASXJ01221732+3332433,1237666214615253447,20.5722589632283,33.5453604549377,4829,301,3,165,GALAXY,21.38609,18.94329,17.36619,16.76968,16.40269
SDSSJ012235.69+325439.3,1237666214614991194,20.6487331439597,32.9109242396608,4829,301,3,161,GALAXY,24.80636,22.16734,20.82121,19.77131,19.42823
SDSSJ012247.87+333734.6,1237666214615319143,20.6994648295651,33.626301390406,4829,301,3,166,GALAXY,24.47921,20.81699,19.11783,18.43705,18.00683
