ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
SDSSJ011003.57+330935.6,1.23768E+18,17.51490784,33.15989689,7781,301,1,52,GALAXY,22.40458,22.80364,20.6815,19.54972,18.88482
SDSSJ010740.62+312858.4,1.23768E+18,16.91925187,31.48290607,8112,301,2,37,GALAXY,27.58238,21.29214,19.71582,18.88173,18.58775
SDSSJ010927.03+313510.7,1.23768E+18,17.36262392,31.58632161,8111,301,3,178,STAR,23.26195,21.8067,21.57625,21.76987,21.11707
KUG0107+327,1.23768E+18,17.68524869,33.03143288,8112,301,6,40,GALAXY,17.6265,16.41366,15.88638,15.58203,15.37444
SDSSJ011120.01+325101.0,1.23768E+18,17.83338725,32.85030149,8111,301,6,180,STAR,21.75398,20.94176,20.77052,20.61337,20.42251
SDSSJ010508.14+313646.8,1.23768E+18,16.28394177,31.61301623,8111,301,3,172,GALAXY,24.24021,21.64538,20.09947,19.16729,18.83628
[HLX2013]J010729.44+312838.8,1.23768E+18,16.87267333,31.47746378,8112,301,2,36,STAR,20.04871,19.83942,19.5874,19.52623,19.51499
SDSSJ010540.93+313304.4,1.23768E+18,16.42054984,31.55123689,8112,301,2,34,GALAXY,23.71936,21.67955,20.06359,19.12027,18.63489
2MASXJ01070706+3320505,1.23768E+18,16.77936864,33.34729981,7781,301,1,47,GALAXY,20.6365,18.11057,17.00977,16.5261,16.15545
SDSSJ010517.87+331419.3,1.23768E+18,16.32448456,33.23871486,7781,301,1,45,GALAXY,23.54174,21.48323,19.67713,18.9162,18.49566
SDSSJ010632.62+332003.9,1.23768E+18,16.63595465,33.33442351,7781,301,1,47,GALAXY,23.33865,21.67589,20.57956,19.66952,19.23362
SDSSJ011150.94+321928.5,1.23768E+18,17.9622744,32.32458644,8111,301,5,181,GALAXY,23.48262,20.99292,19.24786,18.55654,18.18333
SDSSJ010859.64+313200.4,1.23768E+18,17.24851139,31.53344498,8111,301,3,178,GALAXY,23.1385,21.8309,19.95253,19.09096,18.71535
SDSSJ011138.79+324257.9,1.23768E+18,17.91163968,32.71610061,8111,301,6,181,GALAXY,26.55938,23.09325,20.97107,19.69828,18.91479
2MASXJ01085585+3131386,1.23768E+18,17.23288969,31.52746344,8111,301,3,178,GALAXY,21.03216,19.12809,17.69614,17.17421,16.76398
SDSSJ011141.26+324139.3,1.23768E+18,17.9219494,32.69426696,8111,301,6,181,GALAXY,22.14941,21.47274,19.48712,18.73853,18.37472
2MASSJ01114867+3235184,1.23768E+18,17.9528213,32.58851409,8112,301,5,41,GALAXY,22.24603,19.53849,18.12896,17.52155,17.11794
SDSSJ010320.99+320116.5,1.23768E+18,15.83747603,32.02126488,8150,301,3,126,STAR,21.76882,21.21312,21.10139,21.15762,21.0189
2MASSJ01110443+3257407,1.23768E+18,17.76849693,32.96141691,8112,301,6,40,GALAXY,22.49813,20.33012,18.52097,17.89682,17.50037
SDSSJ010520.41+331513.0,1.23768E+18,16.3350598,33.25363248,7781,301,1,45,STAR,23.10514,21.97925,21.68989,21.36044,21.58027
2MASXJ01095847+3138049,1.23768E+18,17.49355497,31.63464417,8111,301,3,179,GALAXY,19.78112,17.71935,16.67324,16.24697,15.87746
SDSSJ011048.98+330208.0,1.23768E+18,17.70411633,33.03558125,8112,301,6,40,GALAXY,23.02278,22.20547,20.41093,19.52758,19.06209
2MASXJ01030365+3239073,1.23768E+18,15.76508157,32.65209567,8111,301,5,169,GALAXY,19.96812,17.96669,16.85956,16.35807,15.96416
SDSSJ010539.09+331714.6,1.23768E+18,16.41288193,33.28738813,7781,301,1,45,STAR,19.76685,18.79105,18.43531,18.28411,18.28594
SDSSJ010847.76+331902.8,1.23768E+18,17.1990344,33.31747397,7781,301,1,50,GALAXY,22.55817,23.38932,21.23397,20.04148,19.37669
SDSSJ010359.27+314745.4,1.23768E+18,15.99699422,31.79595277,8111,301,3,170,GALAXY,23.91774,23.35355,20.6576,19.6779,19.24798
SDSSJ010414.73+330534.9,1.23768E+18,16.06138621,33.09303523,8150,301,6,127,GALAXY,23.69244,21.70348,20.81355,19.65077,19.39034
SDSSJ010621.57+332022.5,1.23768E+18,16.58992105,33.33958384,7781,301,1,46,STAR,26.60044,22.22581,20.4507,20.23302,19.83898
SDSSJ010557.94+331905.6,1.23768E+18,16.49146134,33.31824394,7781,301,1,46,GALAXY,22.85472,22.89421,20.67132,19.64775,19.29498
KUG0109+322,1.23768E+18,17.98470296,32.46722385,8112,301,5,42,GALAXY,17.26862,16.01616,15.40682,15.10455,14.88372
SDSSJ010421.97+330724.9,1.23768E+18,16.09154337,33.12359133,8150,301,6,127,STAR,21.98253,20.60053,20.45301,20.3121,20.34336
SDSSJ011010.26+331038.1,1.23768E+18,17.54276962,33.1772644,7781,301,1,52,GALAXY,25.41452,21.19513,19.42263,18.63456,18.16574
SDSSJ010651.09+312732.4,1.23768E+18,16.71289343,31.45901056,8112,301,2,35,GALAXY,22.02867,21.54819,20.46051,19.57957,19.31804
2MASSJ01081178+3127513,1.23768E+18,17.04896359,31.46441953,8112,301,2,37,GALAXY,21.57072,20.09836,18.44385,17.77285,17.29811
SDSSJ011046.49+314545.7,1.23768E+18,17.69375601,31.76271475,8112,301,3,41,GALAXY,26.32389,23.48935,21.66718,20.30151,19.83721
SDSSJ010342.65+325913.1,1.23768E+18,15.92772952,32.98699808,8111,301,6,169,GALAXY,22.16545,20.82595,19.11791,18.39924,17.99629
SDSSJ011134.18+320014.7,1.23768E+18,17.89244952,32.00409714,8111,301,4,181,GALAXY,23.96704,21.50541,19.64678,18.86256,18.45757
SDSSJ010309.80+320306.3,1.23768E+18,15.79084555,32.05176221,8111,301,4,169,GALAXY,23.68377,21.10916,19.26002,18.64652,18.19361
SDSSJ010404.65+314459.8,1.23768E+18,16.01939824,31.74995925,8111,301,3,171,STAR,23.93793,21.29309,20.94653,20.47352,19.85542
SDSSJ010511.98+331545.7,1.23768E+18,16.29994428,33.26269467,7781,301,1,45,GALAXY,22.36461,22.38989,20.4519,19.48044,18.92208
SDSSJ010845.69+332023.3,1.23768E+18,17.19037954,33.33982013,7761,301,1,111,GALAXY,26.16195,22.49644,20.57683,19.72731,19.34745
SDSSJ010707.93+312633.5,1.23768E+18,16.78307867,31.44264915,8112,301,2,36,GALAXY,26.10157,21.70456,19.85279,18.90354,18.56105
SDSSJ011152.25+321006.6,1.23768E+18,17.96772528,32.1685247,8112,301,4,42,STAR,20.92626,20.36282,20.17621,20.20797,19.91235
SDSSJ010626.68+312739.2,1.23768E+18,16.61118194,31.46091282,8112,301,2,35,STAR,22.64399,21.82255,21.73613,21.79472,22.85842
SDSSJ010557.47+332015.4,1.23768E+18,16.48950348,33.337631,7781,301,1,46,GALAXY,23.10881,23.28949,21.47837,20.54938,20.12946
SDSSJ011100.44+330148.1,1.23768E+18,17.75187028,33.03004505,8112,301,6,40,GALAXY,27.11152,21.45642,19.68247,18.87387,18.3336
WHLJ011100.4+330148,1.23768E+18,17.75187028,33.03004505,8112,301,6,40,GALAXY,27.11152,21.45642,19.68247,18.87387,18.3336
UGC00743,1.23768E+18,17.82697237,31.88866853,8111,301,4,181,GALAXY,16.23709,14.25557,13.36893,12.91459,12.59126
2MASSJ01025946+3207444,1.23768E+18,15.74770574,32.12902058,8111,301,4,169,GALAXY,22.01636,19.82181,18.31686,17.70709,17.36367
SDSSJ010514.82+313256.8,1.23768E+18,16.31176913,31.54911347,8112,301,2,33,STAR,20.85261,20.32357,20.17843,20.11935,20.01268
NGC0407,1.23768E+18,17.65220933,33.12655771,7781,301,1,52,GALAXY,16.18394,14.1463,13.17207,12.69522,12.35266
SDSSJ010559.86+332047.8,1.23768E+18,16.49943013,33.34661294,7781,301,1,46,GALAXY,26.03627,22.3872,21.053,20.01092,19.69056
2MASXJ01080914+3322528,1.23768E+18,17.03814527,33.38113873,7761,301,1,110,GALAXY,19.21862,17.23544,16.23872,15.78161,15.42854
SDSSJ011155.60+321050.0,1.23768E+18,17.98169881,32.1805553,8112,301,4,42,STAR,25.82813,21.22741,20.53453,20.42148,20.76304
SDSSJ010635.16+312646.3,1.23768E+18,16.64651293,31.44620362,8112,301,2,35,STAR,22.28881,21.14142,21.30872,21.19878,20.52472
SDSSJ010247.21+321753.1,1.23768E+18,15.69671394,32.29810736,8150,301,4,125,GALAXY,25.61474,21.4496,19.57156,18.76667,18.34036
SDSSJ011006.55+313638.1,1.23768E+18,17.52730873,31.61058386,8111,301,3,179,STAR,20.35933,19.70346,19.64998,19.57996,19.41764
2MASSJ01030437+3246360,1.23768E+18,15.76818127,32.77657707,8150,301,5,125,GALAXY,22.7387,20.27538,18.60315,18.00317,17.62895
SDSSJ010245.42+322821.1,1.23768E+18,15.68926403,32.47254277,8111,301,5,168,GALAXY,22.33931,21.0397,19.27565,18.62373,18.35886
2MASXJ01044981+3135367,1.23768E+18,16.20756256,31.59353791,8111,301,3,172,GALAXY,20.21218,18.41771,17.15666,16.6759,16.30062
SDSSJ010540.69+331946.3,1.23768E+18,16.41955083,33.32954334,7781,301,1,45,STAR,24.81824,21.53861,20.9742,21.05433,20.5378
2MASSJ01054419+3129307,1.23768E+18,16.43401364,31.49200947,8112,301,2,34,GALAXY,22.56002,21.39125,19.53167,18.77728,18.3043
SDSSJ010544.94+312924.9,1.23768E+18,16.43726816,31.49025624,8112,301,2,34,GALAXY,23.49429,22.27152,20.82315,19.97881,19.69462
2MASSJ01110735+3301088,1.23768E+18,17.78074793,33.01908127,8112,301,6,40,GALAXY,22.12257,19.2654,17.85563,17.20858,16.75365
SDSSJ010805.42+312604.6,1.23768E+18,17.02258373,31.43463305,8112,301,2,37,STAR,19.38074,18.42855,18.07549,17.94168,17.9145
SDSSJ010728.90+332405.1,1.23768E+18,16.87042679,33.40142764,7761,301,1,109,STAR,25.65902,22.43415,21.44518,21.5651,21.14346
SDSSJ010332.14+325815.7,1.23768E+18,15.88393278,32.97104375,8111,301,6,169,GALAXY,21.92285,20.47906,18.7856,18.08738,17.65807
WHLJ010332.1+325816,1.23768E+18,15.88393278,32.97104375,8111,301,6,169,GALAXY,21.92285,20.47906,18.7856,18.08738,17.65807
SDSSJ010329.61+315227.5,1.23768E+18,15.87337771,31.87432506,8150,301,3,127,GALAXY,25.35679,22.65045,20.92241,19.90055,19.36781
2MASSJ01045572+3315178,1.23768E+18,16.23213689,33.25495709,7781,301,1,44,GALAXY,19.65163,17.75422,16.75933,16.24502,15.8265
SDSSJ011114.52+315023.0,1.23768E+18,17.81053428,31.83972419,8112,301,3,41,GALAXY,23.18951,21.89134,20.60342,19.69658,19.27801
SDSSJ011131.07+315554.1,1.23768E+18,17.87946814,31.93172145,8111,301,4,181,GALAXY,25.93852,22.6382,21.04805,19.76412,19.26118
SDSSJ011118.08+325833.8,1.23768E+18,17.8253611,32.97608554,8112,301,6,40,STAR,23.59265,21.07386,20.27762,19.58752,19.38105
SDSSJ011157.31+324048.8,1.23768E+18,17.98879819,32.68024368,8111,301,6,181,GALAXY,24.71489,22.15387,20.53996,19.57615,19.22895
SDSSJ010419.32+330950.6,1.23768E+18,16.08052065,33.16406068,8150,301,6,127,GALAXY,25.01107,22.07618,20.2647,19.34287,18.89756
SDSSJ011038.65+330822.5,1.23768E+18,17.66105712,33.13960654,7781,301,1,52,GALAXY,22.30278,21.94203,20.55996,19.79929,19.67698
2MASXJ01083023+3322579,1.23768E+18,17.1258806,33.38287334,7761,301,1,110,GALAXY,18.02974,16.0127,15.05327,14.60811,14.26777
SDSSJ011115.84+325940.4,1.23768E+18,17.81604281,32.99457876,8112,301,6,40,GALAXY,25.63432,22.56298,21.17201,20.06097,19.49688
SDSSJ010620.92+332307.1,1.23768E+18,16.58720399,33.38531655,7781,301,1,46,GALAXY,25.43859,22.96493,21.01925,20.01056,19.4712
SDSSJ010440.80+313558.5,1.23768E+18,16.17002848,31.59959015,8111,301,3,172,GALAXY,24.40701,22.65943,20.72865,19.75428,19.17657
2MASSJ01120108+3210563,1.23768E+18,18.00449418,32.18235334,8112,301,4,42,STAR,20.8996,18.10123,16.92078,16.49855,16.25603
SDSSJ011019.21+331215.1,1.23768E+18,17.58004481,33.20421427,7781,301,1,52,GALAXY,26.28737,23.10122,21.41358,20.21196,19.72748
