ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
CGCG502-055,1.23767E+18,20.64160493,33.10331931,4829,301,3,162,GALAXY,17.91525,15.48417,14.69349,14.26331,14.06827
SDSSJ012434.81+332719.6,1.23767E+18,21.14504457,33.4554459,4829,301,2,165,GALAXY,24.00694,21.66989,20.02143,19.14064,18.77495
SDSSJ012257.68+330101.0,1.23768E+18,20.74035962,33.01696118,7761,301,1,131,GALAXY,21.43081,21.71527,20.62167,19.64898,19.33959
SDSSJ012244.22+330311.1,1.23767E+18,20.68428458,33.05309835,4829,301,3,162,GALAXY,23.28043,21.18612,19.43702,18.62158,18.1684
SDSSJ012414.14+330005.5,1.23767E+18,21.05894627,33.00154722,4829,301,2,162,STAR,20.72754,20.27099,20.2024,20.16898,19.81322
SDSSJ012310.13+333105.7,1.23768E+18,20.79224597,33.51827101,7761,301,2,130,GALAXY,25.25865,21.01727,19.06109,18.39828,17.9901
SDSSJ012500.68+331423.3,1.23768E+18,21.25286091,33.23982357,7781,301,2,72,GALAXY,21.96472,21.44854,20.43293,19.71755,19.53049
NGC0517,1.23767E+18,21.18252363,33.42959469,4829,301,2,165,GALAXY,15.54607,13.62836,12.78919,12.35804,12.06212
SDSSJ012220.27+331837.7,1.23767E+18,20.58447448,33.31048861,4829,301,3,163,STAR,22.53481,21.26673,20.75153,20.3768,19.98636
2MASSJ01242233+3330106,1.23767E+18,21.09326368,33.50307803,4829,301,2,165,GALAXY,23.03014,20.2231,18.61391,17.96447,17.64576
SDSSJ012227.33+330700.1,1.23767E+18,20.61391349,33.1166958,4829,301,3,162,STAR,24.2646,22.71872,21.09525,20.29416,21.40235
PPS2098,1.23767E+18,20.7537258,33.51260414,4829,301,3,165,GALAXY,23.68551,23.14066,22.99216,22.80288,22.00246
NGC0496,1.23768E+18,20.79832795,33.52927697,7761,301,2,130,GALAXY,15.41225,14.15127,13.49017,13.16278,12.96141
2MASXJ01245547+3322555,1.23767E+18,21.23112297,33.38203566,4829,301,2,164,GALAXY,20.1465,18.03341,16.86475,16.32231,15.89155
WHLJ012455.5+332255,1.23767E+18,21.23112297,33.38203566,4829,301,2,164,GALAXY,20.1465,18.03341,16.86475,16.32231,15.89155
SDSSJ012446.23+332619.3,1.23767E+18,21.19263266,33.43870962,4829,301,2,165,GALAXY,28.92398,18.64289,16.92618,16.29538,26.87474
HDCE0070,1.23767E+18,20.78644742,33.53404143,4829,301,3,165,GALAXY,23.4022,22.06316,21.57567,21.40866,21.88369
SDSSJ012434.31+330147.8,1.23767E+18,21.14298177,33.02997139,4829,301,2,162,GALAXY,24.83442,21.68067,19.9053,19.11626,18.64299
SDSSJ012301.55+325927.8,1.23768E+18,20.75648357,32.99105032,7761,301,1,131,GALAXY,25.42832,22.028,21.00138,19.86335,19.33831
SDSSJ012235.36+332702.4,1.23767E+18,20.64734095,33.4506752,4829,301,3,164,GALAXY,25.03306,21.99382,20.39542,19.311,18.79199
NGC0515,1.23767E+18,21.16044604,33.47274084,4829,301,2,165,GALAXY,16.15827,14.22314,13.2772,12.78998,12.41919
SDSSJ012338.98+333326.4,1.23768E+18,20.91244052,33.55733199,7781,301,3,70,GALAXY,22.97633,22.25178,20.7168,19.75686,19.32475
SDSSJ012504.75+331151.7,1.23768E+18,21.26982376,33.19769722,7781,301,2,72,GALAXY,24.14181,22.40829,20.65493,19.63065,19.10633
WHLJ012504.8+331152,1.23768E+18,21.26982376,33.19769722,7781,301,2,72,GALAXY,24.14181,22.40829,20.65493,19.63065,19.10633
IC1682,1.23767E+18,20.55499084,33.26034277,4829,301,3,163,GALAXY,16.36741,14.49534,13.60732,13.20826,12.88716
SDSSJ012505.89+331258.5,1.23768E+18,21.27454175,33.21626613,7781,301,2,72,GALAXY,23.50019,22.23377,20.72371,19.73173,19.17123
SDSSJ012302.82+333154.0,1.23767E+18,20.76177918,33.53169294,4829,301,3,165,GALAXY,24.89127,22.54275,21.22906,19.87106,19.45894
2MASXJ01250257+3321275,1.23767E+18,21.26067336,33.35775107,4829,301,2,164,GALAXY,20.5097,18.3278,17.19267,16.71506,16.3067
2MASSJ01230478+3258262,1.23768E+18,20.76993796,32.97394239,7761,301,1,131,STAR,17.45345,16.12201,15.58074,15.35177,15.24707
SDSSJ012320.49+333329.3,1.23768E+18,20.83540934,33.55816261,7781,301,3,70,GALAXY,24.35114,23.93539,21.61897,20.28912,19.5699
2MASXJ01225172+3331021,1.23767E+18,20.71560854,33.51718111,4829,301,3,165,GALAXY,17.93701,16.2015,15.41286,15.00806,14.70267
2MASXJ01242006+3258335,1.23767E+18,21.08359246,32.97596928,4829,301,2,162,GALAXY,19.51722,17.50538,16.57054,16.14785,15.82678
SDSSJ012246.74+330008.3,1.23767E+18,20.69479481,33.0023469,4829,301,3,161,STAR,19.12411,18.20417,17.85231,17.73222,17.68773
2MASSJ01234105+3334206,1.23768E+18,20.92123735,33.57238197,7781,301,3,70,STAR,18.8727,17.89036,17.46884,17.33192,17.28998
KUG0120+332B,1.23768E+18,20.81119977,33.5627375,7781,301,3,69,GALAXY,18.27155,16.41416,15.47819,14.97727,14.61935
SDSSJ012209.90+332029.0,1.23767E+18,20.54127666,33.34139656,4829,301,3,164,GALAXY,26.27865,21.40433,19.72084,18.65956,18.13401
2MASXJ01235018+3335062,1.23768E+18,20.95920105,33.58505982,7781,301,3,70,GALAXY,17.53237,15.66767,14.83775,14.44118,14.11967
2MASSJ01242956+3332191,1.23767E+18,21.12322768,33.53869785,4829,301,2,165,GALAXY,22.3654,19.42169,17.9413,17.39159,17.20156
SDSSJ012328.26+325535.1,1.23768E+18,20.86775286,32.92643003,7761,301,1,131,STAR,24.12918,22.08599,21.87153,22.0701,21.15974
NGC0507GROUPNED01,1.23767E+18,21.26757215,33.41553953,4829,301,2,165,STAR,22.85946,21.62637,21.22776,21.10709,20.78884
SDSSJ012420.50+333330.0,1.23767E+18,21.08542602,33.55835696,4829,301,2,165,STAR,23.93605,21.0493,19.89217,19.44618,19.9612
SDSSJ012345.63+333521.9,1.23768E+18,20.94014465,33.58942546,7781,301,3,70,GALAXY,26.69701,22.34588,20.59898,19.47816,19.06893
SDSSJ012229.56+330143.7,1.23767E+18,20.62319468,33.02882634,4829,301,3,162,GALAXY,22.75401,22.63169,21.08488,19.80431,19.33097
SDSSJ012312.92+325606.3,1.23768E+18,20.80382497,32.9350035,7761,301,1,131,STAR,19.08568,18.11378,17.83734,17.72341,17.70452
2MASXJ01250175+3304375,1.23768E+18,21.25718499,33.07692817,7781,301,2,72,GALAXY,19.82302,17.59761,16.51312,16.04147,15.61944
2MASSJ01232146+3255280,1.23768E+18,20.83930248,32.92450546,7761,301,1,131,GALAXY,21.61423,19.91764,18.32897,17.78816,17.41172
SDSSJ012317.78+333512.8,1.23768E+18,20.82410469,33.58690534,7781,301,3,69,GALAXY,24.9873,22.49832,20.9952,19.91301,19.4768
SDSSJ012458.35+330304.6,1.23768E+18,21.24312117,33.05127854,7761,301,1,133,STAR,22.31377,20.46482,20.06339,20.00915,19.91493
SDSSJ012201.51+331751.5,1.23767E+18,20.50629341,33.29765264,4829,301,3,163,GALAXY,25.62414,21.69603,19.98991,19.19405,18.62868
SDSSJ012213.96+330442.9,1.23767E+18,20.5581845,33.0786112,4829,301,3,162,GALAXY,24.51771,22.60434,20.74613,19.59567,19.0006
SDSSJ012229.12+333009.7,1.23767E+18,20.62136176,33.50270381,4829,301,3,165,GALAXY,25.21475,23.34789,21.45059,20.09932,19.66053
SDSSJ012159.94+331640.8,1.23767E+18,20.49978193,33.27800293,4829,301,3,163,GALAXY,21.67818,20.70385,19.29893,18.51045,17.96802
SDSSJ012159.87+331752.9,1.23767E+18,20.49949321,33.29803457,4829,301,3,163,GALAXY,24.14396,22.42186,20.55451,19.57327,19.03566
SDSSJ012218.70+330255.0,1.23767E+18,20.57791862,33.04861578,4829,301,3,162,GALAXY,22.3789,21.07911,20.15278,19.38784,19.38188
SDSSJ012454.69+332930.5,1.23767E+18,21.22788818,33.49181647,4829,301,2,165,GALAXY,23.82689,22.27255,20.63954,19.6402,19.2427
SDSSJ012455.42+332931.4,1.23767E+18,21.23094849,33.49207093,4829,301,2,165,GALAXY,24.84998,22.52748,20.80793,19.67446,19.35411
SDSSJ012208.57+332447.1,1.23767E+18,20.53572606,33.41310433,4829,301,3,164,STAR,20.4398,19.76178,19.67763,19.70473,19.56189
SDSSJ012437.37+333257.1,1.23767E+18,21.15571202,33.54920095,4829,301,2,165,GALAXY,23.13467,21.09365,19.1747,18.5345,18.10684
SDSSJ012354.21+333630.2,1.23768E+18,20.9758944,33.60840391,7781,301,3,70,GALAXY,26.10743,22.32147,20.35078,19.49444,18.98496
SDSSJ012522.40+331838.0,1.23768E+18,21.34334877,33.31056871,7761,301,2,134,GALAXY,24.35063,22.73257,21.06225,19.95602,19.40399
SDSSJ012208.51+332542.4,1.23767E+18,20.53546059,33.42844702,4829,301,3,164,GALAXY,23.71234,21.92637,20.44023,19.48009,18.91182
2MASXJ01221171+3326573,1.23767E+18,20.54892419,33.44917797,4829,301,3,164,GALAXY,18.11771,16.38744,15.57005,15.16195,14.86548
WHLJ012506.1+332822,1.23767E+18,21.27555329,33.47289575,4829,301,2,165,GALAXY,21.40549,19.15038,17.8137,17.21689,16.89718
2MASXJ01250610+3328225,1.23767E+18,21.27555329,33.47289575,4829,301,2,165,GALAXY,21.40549,19.15038,17.8137,17.21689,16.89718
SDSSJ012340.65+325300.1,1.23768E+18,20.91934963,32.88329244,7781,301,1,71,STAR,20.14907,20.02836,20.37091,20.79909,21.95989
SDSSJ012244.08+333432.8,1.23767E+18,20.68368895,33.57580942,4829,301,3,165,GALAXY,24.33993,22.99744,20.98047,19.93497,19.55865
SDSSJ012527.21+331636.0,1.23768E+18,21.36340317,33.27669421,7761,301,2,134,GALAXY,24.65995,21.96767,20.66022,19.56457,18.9262
SDSSJ012219.83+333036.6,1.23767E+18,20.58266296,33.51018171,4829,301,3,165,GALAXY,25.41789,22.32564,20.51921,19.68308,19.28203
SDSSJ012152.21+331830.5,1.23768E+18,20.46756528,33.30847611,7781,301,2,68,GALAXY,23.36837,22.22702,20.41006,19.30952,18.76927
IC1680,1.23768E+18,20.46327911,33.28270367,7781,301,2,68,GALAXY,16.72807,14.79261,13.95523,13.535,13.22236
SDSSJ012201.25+330541.7,1.23767E+18,20.50523841,33.09493002,4829,301,3,162,STAR,22.29042,21.60466,21.58264,21.45083,21.54598
SDSSJ012152.17+331900.0,1.23768E+18,20.46739627,33.31666363,7781,301,2,68,GALAXY,23.75409,22.65887,21.08784,20.07921,19.76989
SDSSJ012244.88+333508.9,1.23767E+18,20.68703378,33.58583579,4829,301,3,165,GALAXY,22.06852,22.12263,20.35222,19.28213,18.80168
2MASSJ01233240+3252255,1.23768E+18,20.88503867,32.87373627,7781,301,1,71,STAR,16.58367,15.48529,15.26255,15.19695,15.20477
SDSSJ012246.51+333531.1,1.23767E+18,20.69383084,33.59199513,4829,301,3,165,GALAXY,26.04493,22.573,20.86908,19.92474,19.44935
KUG0119+328,1.23767E+18,20.48222023,33.13094034,4829,301,3,162,STAR,21.69817,21.58658,21.70176,21.71141,21.87971
SDSSJ012149.94+331306.8,1.23768E+18,20.45810735,33.21857096,7781,301,2,68,GALAXY,23.01172,22.08003,20.48272,19.57862,18.95251
SDSSJ012159.55+330542.3,1.23767E+18,20.49813806,33.09510019,4829,301,3,162,GALAXY,23.12141,21.1711,19.36616,18.73273,18.34545
SDSSJ012409.34+333741.3,1.23768E+18,21.03894669,33.62814961,7781,301,3,71,GALAXY,22.43224,21.49765,20.29538,19.13441,18.4165
2MASSJ01251518+3327155,1.23768E+18,21.31315374,33.45440192,7761,301,2,133,GALAXY,22.62777,20.72058,18.80967,18.18079,17.84096
2MASSJ01251827+3326115,1.23768E+18,21.32618729,33.43654847,7761,301,2,133,GALAXY,22.65932,19.73726,18.24207,17.6895,17.3153
WHLJ012515.0+332726,1.23768E+18,21.31255278,33.45713457,7761,301,2,133,GALAXY,22.23152,20.3547,18.30009,17.69347,17.36025
2MASSJ01235081+3338433,1.23768E+18,20.96182631,33.64527722,7781,301,3,70,GALAXY,22.72011,20.00681,18.36596,17.82623,17.43435
SDSSJ012329.95+325159.8,1.23768E+18,20.87488175,32.86649376,7781,301,1,70,STAR,20.52785,20.12519,20.25023,20.42073,20.36864
2MASSJ01251475+3328002,1.23768E+18,21.31141729,33.46682909,7761,301,2,133,GALAXY,21.93197,19.31207,17.95217,17.40084,17.02687
RMJ012514.7+332800.6,1.23768E+18,21.31141729,33.46682909,7761,301,2,133,GALAXY,21.93197,19.31207,17.95217,17.40084,17.02687
2MASXJ01252224+3325095,1.23768E+18,21.34280944,33.41916811,7761,301,2,133,GALAXY,21.16234,19.43358,17.8849,17.34653,17.0343
SDSSJ012411.05+333800.8,1.23768E+18,21.04607084,33.63356309,7781,301,3,71,GALAXY,22.7437,21.97845,21.09922,20.02996,19.41502
SDSSJ012147.40+331728.9,1.23768E+18,20.4475399,33.2913739,7781,301,2,68,GALAXY,23.90657,21.46077,20.52992,19.65941,19.28133
2XMMIJ012351.8+333851,1.23768E+18,20.96497847,33.64836504,7781,301,3,70,GALAXY,24.33734,22.03887,20.43838,19.94259,19.67098
2MASSJ01225832+3337222,1.23767E+18,20.74300775,33.62281112,4829,301,3,166,GALAXY,25.61079,20.74123,19.02729,18.36238,17.94188
SDSSJ012533.31+331511.7,1.23768E+18,21.38879894,33.25325702,7781,301,2,73,GALAXY,26.53247,21.00564,19.61073,18.26214,17.90394
SDSSJ012532.26+331210.0,1.23768E+18,21.38443159,33.20279794,7781,301,2,73,GALAXY,22.86112,21.95509,20.65028,19.86097,19.5185
SDSSJ012518.88+332659.6,1.23768E+18,21.32868026,33.44990595,7761,301,2,133,GALAXY,23.56983,21.73799,19.7081,19.03371,18.65126
SDSSJ012532.50+331141.0,1.23768E+18,21.38544379,33.19473769,7781,301,2,73,STAR,22.94224,20.91401,20.5052,20.60262,20.5748
SDSSJ012455.26+325725.6,1.23768E+18,21.23024671,32.95713551,7761,301,1,133,STAR,20.91068,20.03441,19.78737,19.81122,19.65862
SDSSJ012504.16+333133.6,1.23767E+18,21.26737649,33.52601776,4829,301,2,165,GALAXY,24.91344,22.51107,20.92713,19.91895,19.5895
2MASXJ01224309+3336112,1.23767E+18,20.67974339,33.60330334,4829,301,3,165,GALAXY,21.06252,19.12634,17.5788,17.00422,16.63761
WHLJ012243.1+333612,1.23767E+18,20.67974339,33.60330334,4829,301,3,165,GALAXY,21.06252,19.12634,17.5788,17.00422,16.63761
SDSSJ012212.18+325957.3,1.23767E+18,20.55079787,32.99926076,4829,301,3,161,STAR,20.06224,19.20705,18.81493,18.69786,18.63564
2MASSJ01223792+3255118,1.23767E+18,20.65809536,32.91996529,4829,301,3,161,STAR,17.98246,16.886,16.39206,16.19666,16.10409
SDSSJ012320.94+333903.9,1.23768E+18,20.83728404,33.65108908,7781,301,3,69,GALAXY,23.44596,22.27591,20.43937,19.50685,19.07125
2MASSJ01240798+3252035,1.23767E+18,21.03319681,32.86774084,4829,301,2,161,GALAXY,22.0288,20.01395,18.39472,17.83454,17.50027
SDSSJ012200.19+332723.1,1.23768E+18,20.50082227,33.45642547,7761,301,2,129,STAR,22.0987,21.17907,21.05649,21.17971,20.97076
WHLJ012349.0+333922,1.23768E+18,20.95411245,33.65611668,7781,301,3,70,GALAXY,21.54295,19.49183,17.90786,17.35657,16.94518
[WH2015]0095,1.23768E+18,20.95411245,33.65611668,7781,301,3,70,GALAXY,21.54295,19.49183,17.90786,17.35657,16.94518
RMJ012349.0+333922.0,1.23768E+18,20.95411245,33.65611668,7781,301,3,70,GALAXY,21.54295,19.49183,17.90786,17.35657,16.94518
2MASXJ01234898+3339222,1.23768E+18,20.95411245,33.65611668,7781,301,3,70,GALAXY,21.54295,19.49183,17.90786,17.35657,16.94518
SDSSJ012420.87+325246.3,1.23767E+18,21.08696855,32.87954478,4829,301,2,161,GALAXY,23.42012,21.5227,20.0783,19.52001,19.17278
SDSSJ012149.10+332239.6,1.23768E+18,20.45462742,33.37768123,7781,301,2,68,GALAXY,23.49391,22.59863,21.29639,20.12963,19.70511
2MASXJ01221732+3332433,1.23767E+18,20.57225896,33.54536045,4829,301,3,165,GALAXY,21.37231,18.93445,17.36325,16.77357,16.41268
SDSSJ012235.69+325439.3,1.23767E+18,20.64873314,32.91092424,4829,301,3,161,GALAXY,24.80564,22.16191,20.82222,19.77519,19.43265
SDSSJ012247.87+333734.6,1.23767E+18,20.69946483,33.62630139,4829,301,3,166,GALAXY,24.4802,20.8085,19.12054,18.44178,18.01275
